"Start Name","End Name","Start Point","End Point","Distance","Route"
"N_13","N_28","POINT (-111.4305556 37.83888889)","POINT (-111.3125 35.215625)","197.83399205543225","MULTILINESTRING ((-111.43055560000002 37.838888966100804, -111.41837450655761 37.57671667204954), (-111.41837450655761 37.57671667204954, -111.07153526993424 37.32350430031856), (-111.07153526993424 37.32350430031856, -111.39426882323662 37.05230590175661), (-111.39426882323662 37.05230590175661, -111.38234243997684 36.79005683315081), (-111.38234243997684 36.79005683315081, -111.37049918754626 36.52777166702727), (-111.37049918754626 36.52777166702727, -111.35873820015364 36.26544523398764), (-111.35873820015364 36.26544523398764, -111.34705862398384 36.003072412099584), (-111.34705862398384 36.003072412099584, -111.33545961699163 35.74064812516508), (-111.33545961699163 35.74064812516508, -111.32394034869952 35.478167341033675), (-111.32394034869952 35.478167341033675, -111.31250000000004 35.21562506995756))"
"N_18","N_58","POINT (-120.6323529 44.06764706)","POINT (-119.8783784 40.09189189)","302.02927406394133","MULTILINESTRING ((-120.6323529 44.06764714361173, -120.55300285920237 43.66927328195363), (-120.55300285920237 43.66927328195363, -120.47457159260325 43.27113861693661), (-120.47457159260325 43.27113861693661, -120.39704333968287 42.87321904194814), (-120.39704333968287 42.87321904194814, -120.3204026959503 42.47549101832162), (-120.3204026959503 42.47549101832162, -120.78523517979237 42.02145516924085), (-120.78523517979237 42.02145516924085, -120.70732817574553 41.624386208401916), (-120.70732817574553 41.624386208401916, -120.63029695339681 41.227434315692), (-120.63029695339681 41.227434315692, -120.5541269273408 40.830578135768896), (-120.5541269273408 40.830578135768896, -120.47880383205678 40.43379674528889), (-120.47880383205678 40.43379674528889, -119.87837840000002 40.091891970068986))"
"N_18","N_56","POINT (-120.6323529 44.06764706)","POINT (-119.5 47.64285714)","273.53239498791635","MULTILINESTRING ((-120.6323529 44.06764714361173, -121.02531365153787 44.50049940510669), (-121.02531365153787 44.50049940510669, -120.91882827352845 44.857635055107025), (-120.91882827352845 44.857635055107025, -120.81120754523265 45.21497730802898), (-120.81120754523265 45.21497730802898, -120.70243349213074 45.57254442237338), (-120.70243349213074 45.57254442237338, -120.59248776446802 45.93035509232389), (-120.59248776446802 45.93035509232389, -119.96761705556968 46.2096502767162), (-119.96761705556968 46.2096502767162, -119.85261583456366 46.567493390786986), (-119.85261583456366 46.567493390786986, -119.7363595273054 46.92562858977995), (-119.7363595273054 46.92562858977995, -119.61882782837904 47.284076233725294), (-119.61882782837904 47.284076233725294, -119.5 47.642857222728644))"
"N_18","N_84","POINT (-120.6323529 44.06764706)","POINT (-118.0862069 45.32068966)","152.23803884696568","MULTILINESTRING ((-120.6323529 44.06764714361173, -120.38198199581296 44.1949614462517), (-120.38198199581296 44.1949614462517, -120.13067253164826 44.321835002881386), (-120.13067253164826 44.321835002881386, -119.87842275469954 44.44826563057682), (-119.87842275469954 44.44826563057682, -119.6252309520188 44.574251123100126), (-119.6252309520188 44.574251123100126, -119.37109545133393 44.699789250861315), (-119.37109545133393 44.699789250861315, -119.11601462187244 44.82487776088263), (-119.11601462187244 44.82487776088263, -118.8599868751924 44.949514376766665), (-118.8599868751924 44.949514376766665, -118.60301066601926 45.073696798667555), (-118.60301066601926 45.073696798667555, -118.34508449308944 45.19742270326566), (-118.34508449308944 45.19742270326566, -118.08620690000002 45.320689743745916))"
"N_18","N_43","POINT (-120.6323529 44.06764706)","POINT (-122.9305556 43.04722222)","134.908030632629","MULTILINESTRING ((-120.6323529 44.06764714361173, -120.86525698651751 43.96733403770246), (-120.86525698651751 43.96733403770246, -121.09747492654095 43.86663235129836), (-121.09747492654095 43.86663235129836, -121.32900698687929 43.765543706958006), (-121.32900698687929 43.765543706958006, -121.55985346533708 43.66406971602477), (-121.55985346533708 43.66406971602477, -121.79001469032032 43.56221197858161), (-121.79001469032032 43.56221197858161, -122.01949102044362 43.459972083407884), (-122.01949102044362 43.459972083407884, -122.24828284413799 43.3573516079387), (-122.24828284413799 43.3573516079387, -122.47639057925988 43.254352118226315), (-122.47639057925988 43.254352118226315, -122.70381467270107 43.150975168903514), (-122.70381467270107 43.150975168903514, -122.9305556 43.04722230314893))"
"N_18","N_60","POINT (-120.6323529 44.06764706)","POINT (-122.4487179 46.85384615)","246.75202671196027","MULTILINESTRING ((-120.6323529 44.06764714361173, -120.8072824817197 44.34651133679355), (-120.8072824817197 44.34651133679355, -120.98365671963903 44.625305367881865), (-120.98365671963903 44.625305367881865, -121.55413066512041 44.77696368933944), (-121.55413066512041 44.77696368933944, -121.73473143381571 45.05502483110612), (-121.73473143381571 45.05502483110612, -121.91683278632844 45.33302460709326), (-121.91683278632844 45.33302460709326, -122.49543003614988 45.48092686050136), (-122.49543003614988 45.48092686050136, -122.68186877587785 45.758183265106176), (-122.68186877587785 45.758183265106176, -122.86986573589981 46.0353867998353), (-122.86986573589981 46.0353867998353, -122.66059627567085 46.44452876473809), (-122.66059627567085 46.44452876473809, -122.44871790000002 46.85384623325738))"
"N_18","N_29","POINT (-120.6323529 44.06764706)","POINT (-118.203125 42.496875)","163.50479920548878","MULTILINESTRING ((-120.6323529 44.06764714361173, -120.38440711209167 43.912418573844214), (-120.38440711209167 43.912418573844214, -120.13758929581165 43.756773950392166), (-120.13758929581165 43.756773950392166, -119.8918950785444 43.60071529875933), (-119.8918950785444 43.60071529875933, -119.64732006731255 43.444244610767555), (-119.64732006731255 43.444244610767555, -119.40385984976658 43.28736384481717), (-119.40385984976658 43.28736384481717, -119.16150999515644 43.13007492614702), (-119.16150999515644 43.13007492614702, -118.9202660552858 42.97237974709168), (-118.9202660552858 42.97237974709168, -118.68012356544855 42.81428016733796), (-118.68012356544855 42.81428016733796, -118.44107804534825 42.65577801417941), (-118.44107804534825 42.65577801417941, -118.20312499999999 42.49687508276897))"
"N_19","N_91","POINT (-86.95454545 34.09393939)","POINT (-88.91176471 31.86176471)","191.61657121115778","MULTILINESTRING ((-86.95454545 34.09393945691007, -87.15528429057258 33.87257263832304), (-87.15528429057258 33.87257263832304, -87.35488752316597 33.65079530520138), (-87.35488752316597 33.65079530520138, -87.5533630108113 33.428607242808056), (-87.5533630108113 33.428607242808056, -87.75071856729261 33.20600820011463), (-87.75071856729261 33.20600820011463, -87.94696195710237 32.9829978899788), (-87.94696195710237 32.9829978899788, -88.14210089540987 32.759575989313625), (-88.14210089540987 32.759575989313625, -88.33614304804283 32.535742139247006), (-88.33614304804283 32.535742139247006, -88.5290960314811 32.31149594527346), (-88.5290960314811 32.31149594527346, -88.72096741286246 32.086836977395954), (-88.72096741286246 32.086836977395954, -88.91176471 31.86176477025992))"
"N_19","N_14","POINT (-86.95454545 34.09393939)","POINT (-85.41891892 31.63243243)","192.35089397265125","MULTILINESTRING ((-86.95454545 34.09393945691007, -86.79664036563857 33.84913174535624), (-86.79664036563857 33.84913174535624, -86.63972221987451 33.60403111750793), (-86.63972221987451 33.60403111750793, -86.48378263637292 33.35863553257333), (-86.48378263637292 33.35863553257333, -86.32881332186587 33.11294293228194), (-86.32881332186587 33.11294293228194, -86.17480606532591 32.86695124067729), (-86.17480606532591 32.86695124067729, -86.02175273714502 32.62065836390614), (-86.02175273714502 32.62065836390614, -85.86964528831871 32.37406219000325), (-85.86964528831871 32.37406219000325, -85.71847574963583 32.12716058867233), (-85.71847574963583 32.12716058867233, -85.5682362308739 31.879951411062425), (-85.5682362308739 31.879951411062425, -85.41891892 31.63243248954056))"
"N_19","N_86","POINT (-86.95454545 34.09393939)","POINT (-88.86111111 36.06111111)","173.72071350138035","MULTILINESTRING ((-86.95454545 34.09393945691007, -87.14084250640207 34.29221813884826), (-87.14084250640207 34.29221813884826, -87.32809255973208 34.49015003666725), (-87.32809255973208 34.49015003666725, -87.51630147613456 34.687735114257094), (-87.51630147613456 34.687735114257094, -87.70547515189828 34.88497330961338), (-87.70547515189828 34.88497330961338, -87.89561951333195 35.08186453469152), (-87.89561951333195 35.08186453469152, -88.08674051662986 35.27840867525579), (-88.08674051662986 35.27840867525579, -88.27884414772804 35.47460559072367), (-88.27884414772804 35.47460559072367, -88.47193642215004 35.670455114004476), (-88.47193642215004 35.670455114004476, -88.6660233848425 35.865957051333076), (-88.6660233848425 35.865957051333076, -88.86111111000001 36.06111118209822))"
"N_19","N_44","POINT (-86.95454545 34.09393939)","POINT (-84 34.80606061)","174.5184014865896","MULTILINESTRING ((-86.95454545 34.09393945691007, -86.66156003445404 34.168536948697906), (-86.66156003445404 34.168536948697906, -86.36801495481477 34.24238692642629), (-86.36801495481477 34.24238692642629, -86.07391422340422 34.31548758262335), (-86.07391422340422 34.31548758262335, -85.77926191032039 34.38783711574266), (-85.77926191032039 34.38783711574266, -85.48406214336096 34.459433730515975), (-85.48406214336096 34.459433730515975, -85.18831910793408 34.53027563830642), (-85.18831910793408 34.53027563830642, -84.89203704695647 34.60036105746302), (-84.89203704695647 34.60036105746302, -84.59522026073796 34.66968821367572), (-84.59522026073796 34.66968821367572, -84.2978731068532 34.738255340331534), (-84.2978731068532 34.738255340331534, -84 34.806060678870956))"
"N_19","N_61","POINT (-86.95454545 34.09393939)","POINT (-85.2875 37.2625)","258.9958020415723","MULTILINESTRING ((-86.95454545 34.09393945691007, -86.7939863225393 34.41225597261363), (-86.7939863225393 34.41225597261363, -86.63210389004185 34.73023175718517), (-86.63210389004185 34.73023175718517, -86.46888267626075 35.04787287367102), (-86.46888267626075 35.04787287367102, -86.69901979489289 35.49753381475324), (-86.69901979489289 35.49753381475324, -86.53443131920253 35.81503994152542), (-86.53443131920253 35.81503994152542, -86.36846277785189 36.13223727167127), (-86.36846277785189 36.13223727167127, -86.20109776535979 36.4491320035333), (-86.20109776535979 36.4491320035333, -85.63213722716492 36.63127085366484), (-85.63213722716492 36.63127085366484, -85.46054543426801 36.94703150315108), (-85.46054543426801 36.94703150315108, -85.2875 37.262500074881714))"
"N_83","N_2","POINT (-91.65384615 38.32820513)","POINT (-93.63888889 35.78333333)","207.8316216678343","MULTILINESTRING ((-91.65384615 38.32820520707307, -91.85850856812763 38.07530029160361), (-91.85850856812763 38.07530029160361, -92.06176972912843 37.82204783600216), (-92.06176972912843 37.82204783600216, -92.26364213410017 37.568446366926935), (-92.26364213410017 37.568446366926935, -92.46413816403468 37.31449437981379), (-92.46413816403468 37.31449437981379, -92.66327008068376 37.06019033893617), (-92.66327008068376 37.06019033893617, -92.86105002743365 36.8055326774532), (-92.86105002743365 36.8055326774532, -93.05749003018768 36.55051979744675), (-93.05749003018768 36.55051979744675, -93.25260199825632 36.29515006994711), (-93.25260199825632 36.29515006994711, -93.44639772525368 36.03942183494808), (-93.44639772525368 36.03942183494808, -93.63888889 35.78333340141076))"
"N_83","N_7","POINT (-91.65384615 38.32820513)","POINT (-88.65277778 38.92222222)","179.81036569639605","MULTILINESTRING ((-91.65384615 38.32820520707307, -91.43694002453904 38.62098491694836), (-91.43694002453904 38.62098491694836, -91.13767810266265 38.6831301165156), (-91.13767810266265 38.6831301165156, -90.83790965055377 38.744549776347995), (-90.83790965055377 38.744549776347995, -90.5376393615165 38.805242126197186), (-90.5376393615165 38.805242126197186, -90.23687198466062 38.86520540665781), (-90.23687198466062 38.86520540665781, -89.93561232466381 38.92443786952575), (-89.93561232466381 38.92443786952575, -89.55818460937579 38.75168402885333), (-89.55818460937579 38.75168402885333, -89.25685376984315 38.809264836950035), (-89.25685376984315 38.809264836950035, -88.95504983108341 38.86611148532536), (-88.95504983108341 38.86611148532536, -88.65277778000001 38.922222298172805))"
"N_83","N_55","POINT (-91.65384615 38.32820513)","POINT (-94.77272727 38.56363636)","168.34178359721966","MULTILINESTRING ((-91.65384615 38.32820520707307, -91.96479362711068 38.35529641317884), (-91.96479362711068 38.35529641317884, -92.2759674137453 38.381601282276044), (-92.2759674137453 38.381601282276044, -92.58736107741507 38.40711897627123), (-92.58736107741507 38.40711897627123, -92.89896815765238 38.4318486801983), (-92.89896815765238 38.4318486801983, -93.21078216677564 38.45578960241833), (-93.21078216677564 38.45578960241833, -93.52279659066286 38.4789409748143), (-93.52279659066286 38.4789409748143, -93.8350048895334 38.50130205297985), (-93.8350048895334 38.50130205297985, -94.1474004987377 38.52287211640366), (-94.1474004987377 38.52287211640366, -94.4599768295553 38.543650468647634), (-94.4599768295553 38.543650468647634, -94.77272727000002 38.56363643751963))"
"N_83","N_12","POINT (-91.65384615 38.32820513)","POINT (-91.78571429 41.41428571)","214.95763958231015","MULTILINESTRING ((-91.65384615 38.32820520707307, -91.66653221016429 38.63668710932589), (-91.66653221016429 38.63668710932589, -91.6793257781669 38.945171963138364), (-91.6793257781669 38.945171963138364, -91.69222822596396 39.253668942014706), (-91.69222822596396 39.253668942014706, -91.7052409489474 39.56218734595654), (-91.7052409489474 39.56218734595654, -91.71836536644743 39.8707366066856), (-91.71836536644743 39.8707366066856, -91.73160292224776 40.17932629305549), (-91.73160292224776 40.17932629305549, -91.74495508511444 40.48796611666208), (-91.74495508511444 40.48796611666208, -91.75842334933836 40.79666593766333), (-91.75842334933836 40.79666593766333, -91.77200923529182 41.10543577081859), (-91.77200923529182 41.10543577081859, -91.78571429 41.4142857917597))"
"N_83","N_86","POINT (-91.65384615 38.32820513)","POINT (-88.86111111 36.06111111)","237.71275441118917","MULTILINESTRING ((-91.65384615 38.32820520707307, -91.65511295547508 37.882439586625615), (-91.65511295547508 37.882439586625615, -91.36985676274908 37.658721388312806), (-91.36985676274908 37.658721388312806, -91.08632050237249 37.43432689989338), (-91.08632050237249 37.43432689989338, -90.80449366819299 37.20925862866471), (-90.80449366819299 37.20925862866471, -90.23625250872487 37.20295601666182), (-90.23625250872487 37.20295601666182, -89.95787069994209 36.9759056372185), (-89.95787069994209 36.9759056372185, -89.68117629447282 36.748193840900285), (-89.68117629447282 36.748193840900285, -89.4061586451857 36.519822791114166), (-89.4061586451857 36.519822791114166, -89.13280712125737 36.2907945705994), (-89.13280712125737 36.2907945705994, -88.86111111000001 36.06111118209822))"
