IGRP,PLANT_NAME,SITE_NAME,PLANT_CODE,EMM_REGION,FuelRegion,STATE,LAT,LON,UNIT_ID,ECPT,SCAP,HeatRate,CF,R_CO2,CO2_EMIS,CAP_COST,VAR_COST,ACTIVE,SOURCE_TYPE,OGSM_Region
6494,Liberty Electric Pow,CAP_GEN_P55231,55231,10,3,PA,39.86,-75.33,GTG1,EC,562,7187,0.82,0.9,1.87,151.36,2.01,,GEN,1
6501,Red Oak Power LLC,CAP_GEN_P55239,55239,10,2,NJ,40.44,-74.34,2,EC,775.9,7172,0.56,0.9,2.58,172.55,2.24,,GEN,1
6502,Hog Bayou Energy Cen,CAP_GEN_P55241,55241,15,17,AL,30.74,-88.05,CT01,EC,230,7536,0.57,0.9,0.8,205.24,2.8,,GEN,2
6503,Santa Rosa Energy Ce,CAP_GEN_P55242,55242,15,15,FL,30.56,-87.11,ST01,EC,235.9,7627,0.53,0.9,0.83,95.18,2.81,,GEN,2
6513,Whiting Clean Energy,CAP_GEN_P55259,55259,4,5,IN,41.67,-87.47,CT1,EC,513,8982,0.58,0.9,2.14,152.05,1.99,,GEN,1
6519,TVA Southaven Combin,CAP_GEN_P55269,55269,16,17,MS,34.99,-90.03,CTG3,EC,780,7050,0.56,0.9,2.55,172.76,5.48,,GEN,2
6521,Jackson Generating S,CAP_GEN_P55270,55270,5,5,MI,42.24,-84.37,LM5,EC,535.5,8152,0.41,0.9,2.03,46.56,1.96,,GEN,1
6522,Tenaska Lindsay Hill,CAP_GEN_P55271,55271,15,17,AL,32.65,-86.73,GTG3,EC,455.97,7515,0.22,0.9,1.59,146.31,6.55,,GEN,2
6523,Tenaska Lindsay Hill,CAP_GEN_P55271,55271,15,17,AL,32.65,-86.73,STG1,EC,391.99,7515,0.22,0.9,1.37,383.58,6.55,,GEN,2
6527,Arlington Valley Ene,CAP_GEN_P55282,55282,20,21,AZ,33.34,-112.89,STG1,EC,580,7353,0.45,0.9,1.98,230.99,1.99,,GEN,5
6528,Front Range Power Pl,CAP_GEN_P55283,55283,24,20,CO,38.62,-104.7,1,EC,460,7505,0.57,0.9,1.6,137.17,2.19,,GEN,5
6534,Decatur Energy Cente,CAP_GEN_P55292,55292,16,17,AL,34.62,-87.02,CTG1,EC,800,7816,0.29,0.9,2.9,165.56,2.29,,GEN,2
6535,Morgan Energy Center,CAP_GEN_P55293,55293,16,17,AL,34.64,-87.06,CTG1,EC,749,8056,0.59,0.9,2.8,166.61,2.29,,GEN,2
6536,Westbrook Energy Cen,CAP_GEN_P55294,55294,7,1,ME,43.65,-70.37,STG3,EC,534.8,7340,0.27,0.9,1.82,174.43,2.1,,GEN,1
6537,Blythe Energy Inc,CAP_GEN_P55295,55295,22,23,CA,33.61,-114.68,CT1,EC,514,7402,0.43,0.9,1.77,144.29,2.11,,GEN,6
6564,Dresden Energy Facil,CAP_GEN_P55350,55350,11,4,OH,40.09,-82.02,1,EC,540,7050,0.82,0.9,1.77,167.59,2.05,,GEN,1
6567,Jack Fusco Energy Ce,CAP_GEN_P55357,55357,6,18,TX,29.47,-95.62,STG1,EC,525,7449,0.56,0.9,1.81,181.41,2.06,,GEN,2
6568,Cottonwood Energy Pr,CAP_GEN_P55358,55358,6,18,TX,30.25,-93.73,CT1,EC,1145.2,7352,0.62,0.9,3.91,197.82,2.46,,GEN,2
6569,Sugar Creek Power,CAP_GEN_P55364,55364,4,5,IN,39.39,-87.51,CT02,EC,549,7063,0.67,0.9,1.8,148.78,2.05,,GEN,1
6575,Harquahala Generatin,CAP_GEN_P55372,55372,20,21,AZ,33.47,-113.11,CTG1,EC,1042.9,7137,0.14,0.9,3.46,223.72,2.42,,GEN,5
6576,Astoria Energy,CAP_GEN_P55375,55375,8,2,NY,40.78,-73.89,CT2,EC,330,7297,0.6,0.9,1.12,9999,9999,,GEN,1
6577,Astoria Energy,CAP_GEN_P55375,55375,8,2,NY,40.78,-73.89,ST1,EC,228,7297,0.6,0.9,0.77,9999,9999,,GEN,1
6579,Union Power Station,CAP_GEN_P55380,55380,6,18,AR,33.29,-92.58,CTG1,EC,2015.6,7280,0.57,0.9,6.82,150.68,3.95,,GEN,3
6581,Thomas A Smith Energ,CAP_GEN_P55382,55382,15,14,GA,34.7,-84.91,2GT2,EC,1344,7429,0.58,0.9,4.64,190.8,2.39,,GEN,1
6582,Columbia Energy Cent,CAP_GEN_P55386,55386,14,13,SC,33.87,-81.01,CT1,EC,151.5,7050,0.51,0.9,0.49,155.67,2.29,,GEN,1
6583,Columbia Energy Cent,CAP_GEN_P55386,55386,14,13,SC,33.87,-81.01,CT2,EC,151.5,7050,0.51,0.9,0.49,155.67,2.29,,GEN,1
6584,Columbia Energy Cent,CAP_GEN_P55386,55386,14,13,SC,33.87,-81.01,ST1,EC,240,7050,0.51,0.9,0.78,108.56,2.29,,GEN,1
6587,Metcalf Energy Cente,CAP_GEN_P55393,55393,21,23,CA,37.22,-121.74,CTG2,EC,546.1,7670,0.45,0.9,1.94,157.46,2.04,,GEN,6
6590,Washington Energy Fa,CAP_GEN_P55397,55397,11,4,OH,39.58,-81.65,CT2,EC,661,7165,0.79,0.9,2.2,154.52,1.93,,GEN,1
6592,Elk Hills Power LLC,CAP_GEN_P55400,55400,21,23,CA,35.28,-119.47,STG,EC,525,7150,0.8,0.9,1.74,194.23,2.04,,GEN,6
6595,Carville Energy LLC,CAP_GEN_P55404,55404,6,18,LA,30.22,-91.06,CTG1,EC,521,8413,0.59,0.9,2.03,167.02,2.14,,GEN,2
6626,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,CT03,EC,166.49,7280,0.51,0.9,0.56,90.68,7.62,,GEN,3
6628,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,CT04,EC,166.49,7280,0.51,0.9,0.56,94.35,7.62,,GEN,3
6630,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,ST01,EC,134.39,7280,0.51,0.9,0.45,182.58,7.62,,GEN,3
6632,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,ST02,EC,134.39,7280,0.51,0.9,0.45,180.13,7.62,,GEN,3
6634,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,ST03,EC,133.49,7280,0.51,0.9,0.45,181.36,7.62,,GEN,3
6636,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,ST04,EC,133.49,7280,0.51,0.9,0.45,181.36,7.62,,GEN,3
6639,Deer Park Energy Cen,CAP_GEN_P55464,55464,1,18,TX,29.71,-95.13,CTG2,EC,1133,10445,0.71,0.9,5.5,165.52,2.08,,GEN,2
6640,Ouachita,CAP_GEN_P55467,55467,6,18,LA,32.7,-92.06,STG2,EC,719.2,7304,0.54,0.9,2.44,129.37,2.74,,GEN,2
6643,Wygen 1,CAP_GEN_P55479,55479,24,19,WY,44.28,-105.38,1,B7,84.99,12048,0.87,0.9,0.82,209.13,10,,GEN,5
6645,Forney Energy Center,CAP_GEN_P55480,55480,1,18,TX,32.75,-96.49,ST1,EC,1770,7274,0.6,0.9,5.99,401.07,2.16,,GEN,2
6646,Mesquite Generating,CAP_GEN_P55481,55481,20,21,AZ,33.34,-112.86,GT3,EC,624,7282,0.63,0.9,2.11,134.92,2.05,,GEN,5
6647,Goldendale Generatin,CAP_GEN_P55482,55482,23,22,WA,45.81,-120.83,G2,EC,263.7,7050,0.64,0.9,0.86,134.51,2.76,,GEN,6
6653,Kiamichi Energy Faci,CAP_GEN_P55501,55501,1,18,OK,34.68,-95.93,CTG1,EC,1229.52,7574,0.43,0.9,4.33,136.61,5.84,,GEN,3
6654,Lawrenceburg Power_,CAP_GEN_P55502,55502,11,5,IN,39.09,-84.86,2100,EC,1190,7111,0.72,0.9,3.93,139.83,2.07,,GEN,1
6655,Waterford Power_ LLC,CAP_GEN_P55503,55503,11,4,OH,39.53,-81.71,ST1,EC,866,7050,0.77,0.9,2.84,344.23,2.23,,GEN,1
6662,Apex Generating Stat,CAP_GEN_P55514,55514,25,20,NV,36.41,-114.96,STG1,EC,524.4,7118,0.55,0.9,1.73,191.9,2.17,,GEN,5
6757,Fremont Energy Cente,CAP_GEN_P55701,55701,11,4,OH,41.37,-83.16,CT01,EC,685.1,10027,0.43,0.9,3.19,158.08,2.01,,GEN,1
6758,Choctaw County,CAP_GEN_P55706,55706,16,17,MS,33.28,-89.42,CTG1,EC,781,7050,0.62,0.9,2.56,156.22,2.24,,GEN,2
6760,Allegheny Energy Uni,CAP_GEN_P55710,55710,11,3,PA,40.54,-79.76,UNT5,EC,509,7083,0.86,0.9,1.67,162.74,2.11,,GEN,1
6761,Magnet Cove,CAP_GEN_P55714,55714,6,18,AR,34.43,-92.83,GT1,EC,641.5,7050,0.26,0.9,2.1,178.97,1.92,,GEN,3
6767,Hanging Rock Energy,CAP_GEN_P55736,55736,11,4,OH,38.57,-82.78,1GT1,EC,1365,7154,0.75,0.9,4.54,190.92,2.38,,GEN,1
6774,Los Esteros Critical,CAP_GEN_P55748,55748,21,23,CA,37.42,-121.93,CAG5,EC,306.1,8517,0.1,0.9,1.21,205.64,2.04,,GEN,6
6775,Hardin Generator Pro,CAP_GEN_P55749,55749,23,19,MT,45.75,-107.6,UNT1,B7,107,13114,0.5,0.9,1.13,392.94,10.75,,GEN,7
6799,Marcus Hook Energy L,CAP_GEN_P55801,55801,10,3,PA,39.8,-75.42,CT1A,EC,841.7,7459,0.68,0.9,2.92,182.13,2.23,,GEN,1
6810,Frederickson Power L,CAP_GEN_P55818,55818,23,22,WA,47.08,-122.36,FICT,EC,245.98,7051,0.46,0.9,0.8,101.92,5.57,,GEN,6
6811,Curtis H Stanton Ene,CAP_GEN_P55821,55821,2,15,FL,28.48,-81.16,A,EC,376,7398,0.32,0.9,1.29,136.29,9.67,,GEN,2
6812,Curtis H Stanton Ene,CAP_GEN_P55821,55821,2,15,FL,28.48,-81.16,C,EC,280.99,7398,0.32,0.9,0.96,189.3,9.67,,GEN,2
6814,Rocky Mountain Energ,CAP_GEN_P55835,55835,24,20,CO,40.09,-104.59,CTG2,EC,580,7848,0.45,0.9,2.11,133.8,1.96,,GEN,5
6816,Silverhawk,CAP_GEN_P55841,55841,25,20,NV,36.4,-114.96,CT2,EC,560,7743,0.38,0.9,2.01,108.81,4.09,,GEN,5
6820,Prairie State Genera,CAP_GEN_P55856,55856,4,5,IL,38.27,-89.66,PC1,C7,814.96,9459,0.79,0.9,6.23,1558.09,7.27,,GEN,1
6829,Prairie State Genera,CAP_GEN_P55856,55856,4,5,IL,38.27,-89.66,PC2,C7,814.96,9470,0.83,0.9,6.24,7873.22,9999,,GEN,1
6847,Jasper,CAP_GEN_P55927,55927,14,13,SC,32.35,-81.12,CT1,EC,478,7413,0.66,0.9,1.64,153.43,2.17,,GEN,1
6848,Jasper,CAP_GEN_P55927,55927,14,13,SC,32.35,-81.12,ST1,EC,385,7413,0.66,0.9,1.32,380.68,2.17,,GEN,1
7458,Bear Garden,CAP_GEN_P56807,56807,13,12,VA,37.69,-78.28,1A,EC,380,7050,0.65,0.9,1.24,146.71,1.98,,GEN,1
7459,Bear Garden,CAP_GEN_P56807,56807,13,12,VA,37.69,-78.28,1C,EC,242,7050,0.65,0.9,0.79,225.85,1.98,,GEN,1
7460,Virginia City Hybrid,CAP_GEN_P56808,56808,11,12,VA,36.91,-82.33,1,B3,610,10583,0.5,0.9,5.22,1002.24,7.04,,GEN,1
7479,OREG 1 Inc,CAP_GEN_P56833,56833,19,19,MT,48.21,-104.39,CS10,EC,20,8977,0.73,0.9,0.08,9999,9999,,GEN,7
7490,CPV St Charles Energ,CAP_GEN_P56846,56846,10,10,MD,38.56,-76.89,GTG2,EC,733.5,7123,0.61,0.9,2.43,758.32,10,,GEN,1
7521,OREG 2 Inc,CAP_GEN_P56880,56880,19,19,MT,48.21,-104.39,CS12,EC,20,8992,0.62,0.9,0.08,9999,9999,,GEN,7
7564,CPV Valley Energy Ce,CAP_GEN_P56940,56940,9,2,NY,41.41,-74.43,CTG1,EC,366.2,7050,0.63,0.9,1.2,449.46,10,,GEN,1
7565,CPV Valley Energy Ce,CAP_GEN_P56940,56940,9,2,NY,41.41,-74.43,STG,EC,274.2,7050,0.63,0.9,0.89,358.64,10,,GEN,1
7586,West Deptford Energy,CAP_GEN_P56963,56963,10,2,NJ,39.84,-75.22,E102,EC,734.1,7181,0.51,0.9,2.45,9999,9999,,GEN,1
7620,Pueblo Airport Gener,CAP_GEN_P56998,56998,24,20,CO,38.32,-104.52,4,EC,188,8093,0.6,0.9,0.7,85.32,3.9,,GEN,5
7648,Langley Gulch Power,CAP_GEN_P57028,57028,25,19,ID,43.9,-116.82,STG,EC,301.3,7050,0.55,0.9,0.98,161.28,2.61,,GEN,5
7656,Ratcliffe,CAP_GEN_P57037,57037,15,17,MS,32.65,-88.76,1A,EC,675.6,7348,0.64,0.9,2.31,713.94,10,,GEN,2
7715,OREG 4 Peetz,CAP_GEN_P57134,57134,24,20,CO,40.99,-102.85,1,EC,3,8988,0.44,0.9,0.01,9999,9999,,GEN,5
7738,Glen Ullin Station 6,CAP_GEN_P57172,57172,3,7,ND,46.82,-101.75,1,EC,5.3,8983,0.89,0.9,0.02,9999,9999,,GEN,7
7744,Cricket Valley Energ,CAP_GEN_P57185,57185,8,2,NY,41.67,-73.58,U002,EC,1016.1,7050,0.53,0.9,3.33,958.23,10,,GEN,1
7816,OREG 3 Inc,CAP_GEN_P57281,57281,3,7,MN,43.76,-94.75,CS13,EC,3.3,8980,1,0.9,0.01,9999,9999,,GEN,3
7867,Garrison Energy Cent,CAP_GEN_P57349,57349,10,10,DE,39.18,-75.49,STG2,EC,309,7100,0.39,0.9,1.02,393.87,10,,GEN,1
8496,Brunswick County Pow,CAP_GEN_P58260,58260,13,12,VA,36.76,-77.71,CT03,EC,1371.1,7433,0.7,0.9,4.74,1178.55,10,,GEN,1
8619,Hamilton Liberty,CAP_GEN_P58420,58420,10,3,PA,41.76,-76.39,GEN1,EC,765,7050,0.78,0.9,2.5,781.92,10,,GEN,1
8623,Hamilton Patriot Gen,CAP_GEN_P58426,58426,10,3,PA,41.18,-76.83,GEN1,EC,795,7050,0.77,0.9,2.6,804.07,10,,GEN,1
8624,Lansing BWL REO Town,CAP_GEN_P58427,58427,5,5,MI,42.72,-84.55,ST,EC,74.9,7050,0.81,0.9,0.24,190.8,10,,GEN,1
8669,LEPA Unit No. 1,CAP_GEN_P58478,58478,6,18,LA,29.69,-91.19,LEPA2,EC,66,8284,0.44,0.9,0.25,173.86,10,,GEN,2
8692,Carty Generating Sta,CAP_GEN_P58503,58503,23,22,OR,45.69,-119.81,GEN1,EC,416.3,7050,0.74,0.9,1.36,496.08,10,,GEN,6
8738,Mesquite Generating,CAP_GEN_P58557,58557,20,21,AZ,33.34,-112.86,ST1,EC,620.3,7385,0.51,0.9,2.13,670.26,10,,GEN,5
8847,L V Sutton Combined,CAP_GEN_P58697,58697,14,13,NC,34.28,-77.98,CA1,EC,266,7197,0.7,0.9,0.89,350.17,10,,GEN,1
8849,L V Sutton Combined,CAP_GEN_P58697,58697,14,13,NC,34.28,-77.98,CT1,EC,341,7197,0.7,0.9,1.14,425.3,10,,GEN,1
8978,Rentech Nitrogen Pas,CAP_GEN_P58870,58870,1,18,TX,29.73,-95.19,MG202,EC,14,8968,0.42,0.9,0.05,51.77,10,,GEN,2
73,Platte,CAP_GEN_P59,59,19,8,NE,40.85,-98.34,1,C1,100,11763,0.5,0.9,0.95,389.93,10.79,,GEN,3
9085,Potomac Energy Cente,CAP_GEN_P59004,59004,13,12,VA,39.05,-77.54,GEN3,EC,766,7050,0.69,0.9,2.51,782.67,10,,GEN,1
9155,Holland Energy Park,CAP_GEN_P59093,59093,5,5,MI,42.79,-86.09,12,EC,127.1,7176,0.7,0.9,0.42,193.47,10,,GEN,1
9262,Wildcat Point Genera,CAP_GEN_P59220,59220,10,10,MD,39.71,-76.16,CT1,EC,977,7125,0.35,0.9,3.23,932.04,10,,GEN,1
9347,Kings Mountain Energ,CAP_GEN_P59325,59325,14,13,NC,35.2,-81.36,KMEC2,EC,486,7050,0.67,0.9,1.59,558.18,10,,GEN,1
9348,Middletown Energy Ce,CAP_GEN_P59326,59326,11,4,OH,39.46,-84.34,MEC1,EC,463.1,7050,0.78,0.9,1.51,538.1,10,,GEN,1
3964,White Bluff,CAP_GEN_P6009,6009,6,18,AR,34.42,-92.14,1,C1,817.67,10210,0.5,0.9,6.75,1553.14,7.23,,GEN,3
3969,White Bluff,CAP_GEN_P6009,6009,6,18,AR,34.42,-92.14,2,C1,822.67,10081,0.5,0.9,6.7,1641.76,7.06,,GEN,3
10007,Colorado Bend II,CAP_GEN_P60122,60122,1,18,TX,29.28,-96.06,CT7,EC,1142.7,7050,0.54,0.9,3.74,1040.24,10,,GEN,2
3983,Newton,CAP_GEN_P6017,6017,4,5,IL,38.93,-88.27,1,CX,595,10638,0.59,0.9,5.11,2180.8,6.72,,GEN,1
3986,East Bend,CAP_GEN_P6018,6018,11,16,KY,38.9,-84.85,2,C7,600,10931,0.57,0.9,5.3,1035.19,6.87,,GEN,1
3987,W H Zimmer,CAP_GEN_P6019,6019,11,4,OH,38.86,-84.22,ST1,C7,1305,9744,0.52,0.9,10.28,2018.65,6.48,,GEN,1
609,Brandon Shores,CAP_GEN_P602,602,10,10,MD,39.18,-76.53,1,B5,635,11848,0.5,0.9,6.08,1044.52,6.81,,GEN,1
611,Brandon Shores,CAP_GEN_P602,602,10,10,MD,39.18,-76.53,2,B5,638,11635,0.5,0.9,6,1065.55,6.77,,GEN,1
3989,Craig (CO),CAP_GEN_P6021,6021,24,20,CO,40.46,-107.59,1,B3,426.99,10359,0.67,0.9,3.57,865.57,7.43,,GEN,5
3994,Craig (CO),CAP_GEN_P6021,6021,24,20,CO,40.46,-107.59,2,B5,409.99,10422,0.67,0.9,3.45,875.21,7.39,,GEN,5
3999,Craig (CO),CAP_GEN_P6021,6021,24,20,CO,40.46,-107.59,3,B7,448,10181,0.64,0.9,3.68,891.85,7.33,,GEN,5
4006,Coal Creek,CAP_GEN_P6030,6030,3,7,ND,47.37,-101.15,1,C4,565.1,9958,0.91,0.9,4.55,1076.96,6.74,,GEN,7
4007,Coal Creek,CAP_GEN_P6030,6030,3,7,ND,47.37,-101.15,2,C4,579.9,9910,0.87,0.9,4.64,1098.89,6.71,,GEN,7
10136,Keys Energy Center,CAP_GEN_P60302,60302,10,10,MD,38.69,-76.82,11,EC,761,7104,0.71,0.9,2.51,778.95,10,,GEN,1
4013,Belle River,CAP_GEN_P6034,6034,5,5,MI,42.77,-82.49,ST1,C1,634.99,10623,0.53,0.9,5.45,1118.1,6.65,,GEN,1
4015,Belle River,CAP_GEN_P6034,6034,5,5,MI,42.77,-82.49,ST2,C1,634.99,10528,0.58,0.9,5.4,1137.62,6.61,,GEN,1
10174,Okeechobee Clean Ene,CAP_GEN_P60345,60345,2,15,FL,27.63,-80.79,1ST,EC,1723.1,7050,0.6,0.9,5.65,1371.42,10,,GEN,2
10184,South Field Energy,CAP_GEN_P60356,60356,11,4,OH,40.63,-80.67,SFCT1,EC,1210.4,6431,0.87,0.9,3.62,1082.46,10,,GEN,1
4087,Nearman Creek,CAP_GEN_P6064,6064,18,9,KS,39.16,-94.69,1,HA,243,11165,0.5,0.9,2.19,625.73,8.6,,GEN,3
4090,Iatan,CAP_GEN_P6065,6065,18,9,MO,39.44,-94.98,1,B5,703,9715,0.52,0.9,5.52,1496.76,7.35,,GEN,3
4099,Iatan,CAP_GEN_P6065,6065,18,9,MO,39.44,-94.98,2,B5,876.98,9485,0.67,0.9,6.72,1575.35,7.19,,GEN,3
4104,Jeffrey Energy Cente,CAP_GEN_P6068,6068,18,9,KS,39.28,-96.11,1,C7,669.59,11334,0.5,0.9,6.13,3070.75,7.27,,GEN,3
4113,Jeffrey Energy Cente,CAP_GEN_P6068,6068,18,9,KS,39.28,-96.11,2,C4,671.69,11457,0.5,0.9,6.22,3109.73,7.23,,GEN,3
4122,Jeffrey Energy Cente,CAP_GEN_P6068,6068,18,9,KS,39.28,-96.11,3,C4,669.29,11613,0.5,0.9,6.28,1524.04,7.35,,GEN,3
4128,Trimble County,CAP_GEN_P6071,6071,16,16,KY,38.58,-85.41,1,B5,510.99,9962,0.71,0.9,4.11,945.5,7.15,,GEN,1
4132,Trimble County,CAP_GEN_P6071,6071,16,16,KY,38.58,-85.41,2,B5,731.99,9688,0.74,0.9,5.73,1077.04,6.76,,GEN,1
4139,Victor J Daniel Jr,CAP_GEN_P6073,6073,15,17,MS,30.53,-88.55,1,C4,502,11348,0.5,0.9,4.6,1926.17,7.09,,GEN,2
4143,Victor J Daniel Jr,CAP_GEN_P6073,6073,15,17,MS,30.53,-88.55,2,C4,502,11329,0.5,0.9,4.59,1802.12,7.3,,GEN,2
4147,Victor J Daniel Jr,CAP_GEN_P6073,6073,15,17,MS,30.53,-88.55,3ST,EC,1097.9,7050,0.84,0.9,3.6,167.59,2.14,,GEN,2
4154,Colstrip,CAP_GEN_P6076,6076,23,19,MT,45.88,-106.61,3,H4,740,10838,0.73,0.9,6.48,1589.15,7.16,,GEN,7
4159,Colstrip,CAP_GEN_P6076,6076,23,19,MT,45.88,-106.61,4,H4,740,10913,0.71,0.9,6.53,7873.22,9999,,GEN,7
10555,Gila River Power Blo,CAP_GEN_P60768,60768,20,21,AZ,32.97,-112.69,CTG4,EC,515,7384,0.46,0.9,1.76,583.17,10,,GEN,5
4164,Gerald Gentleman,CAP_GEN_P6077,6077,19,8,NE,41.08,-101.14,1,B1,665,10011,0.69,0.9,5.38,1125.18,6.64,,GEN,3
4165,Gerald Gentleman,CAP_GEN_P6077,6077,19,8,NE,41.08,-101.14,2,B1,700,10048,0.61,0.9,5.68,1494.14,7.35,,GEN,3
4175,Stony Brook,CAP_GEN_P6081,6081,7,1,MA,42.19,-72.51,CA1,EC,95.99,9687,0.02,0.9,0.43,108.69,7.35,,GEN,1
6663,Fayette Energy Facil,CAP_GEN_P55516,55516,11,3,PA,39.85,-79.91,CTG1,EC,667.6,7055,0.79,0.9,2.19,155.73,1.92,,GEN,1
6665,High Desert Power Pl,CAP_GEN_P55518,55518,22,23,CA,34.59,-117.36,CTG2,EC,804.1,7524,0.43,0.9,2.81,164.03,2.27,,GEN,6
6667,York Energy Center,CAP_GEN_P55524,55524,10,3,PA,39.73,-76.3,CTG1,EC,1372.7,7332,0.62,0.9,4.68,109.69,1.97,,GEN,1
6675,Hidalgo Energy Cente,CAP_GEN_P55545,55545,1,18,TX,26.34,-98.17,CTG1,EC,470,7493,0.55,0.9,1.63,117.73,4.26,,GEN,2
6729,Perryville Power Sta,CAP_GEN_P55620,55620,6,18,LA,32.69,-92.01,CT-1,EC,526.3,7224,0.57,0.9,1.76,165.13,1.92,,GEN,2
6735,Riverside Energy Cen,CAP_GEN_P55641,55641,3,6,WI,42.58,-89.03,CTG1,EC,552.7,7286,0.56,0.9,1.87,147.6,1.97,,GEN,1
6742,Pastoria Energy Faci,CAP_GEN_P55656,55656,22,23,CA,34.95,-118.84,CT01,EC,780,7084,0.6,0.9,2.57,160.87,2.3,,GEN,6
6743,Newington,CAP_GEN_P55661,55661,7,1,NH,43.1,-70.8,GT-1,EC,328.8,7495,0.23,0.9,1.14,144.07,2.1,,GEN,1
6744,Newington,CAP_GEN_P55661,55661,7,1,NH,43.1,-70.8,ST,EC,231.7,7495,0.14,0.9,0.8,209.47,2.1,,GEN,1
6745,Chehalis Generating,CAP_GEN_P55662,55662,23,22,WA,46.62,-122.91,CT2,EC,477,7465,0.49,0.9,1.65,156.4,2.14,,GEN,6
6746,Harrison County Powe,CAP_GEN_P55664,55664,17,18,TX,32.39,-94.43,ST-1,EC,514.38,7325,0.5,0.9,1.75,130.76,6.21,,GEN,2
6747,Lower Mount Bethel E,CAP_GEN_P55667,55667,10,3,PA,40.8,-75.1,G2,EC,601.6,7240,0.63,0.9,2.02,155.99,2.04,,GEN,1
6751,Higgins Generating S,CAP_GEN_P55687,55687,25,20,NV,35.61,-115.35,A02,EC,550,7681,0.46,0.9,1.96,141.15,2.04,,GEN,5
6752,Bethlehem Power Plan,CAP_GEN_P55690,55690,10,3,PA,40.61,-75.31,CTG3,EC,1134,8092,0.35,0.9,4.27,139.66,2.18,,GEN,1
6753,Quantum Choctaw Powe,CAP_GEN_P55694,55694,16,17,MS,33.37,-89.2,CT1,EC,710,7153,0.48,0.9,2.36,222.89,2.37,,GEN,2
6756,Mint Farm Generating,CAP_GEN_P55700,55700,23,22,WA,46.13,-122.98,CTG1,EC,270,7404,0.57,0.9,0.93,185.04,2.66,,GEN,6
8026,Algonquin Power Sang,CAP_GEN_P57564,57564,21,23,CA,36.68,-119.55,CTG,EC,61.5,7300,0.21,0.9,0.2,136.2,5.23,,GEN,6
8093,Astoria Energy II,CAP_GEN_P57664,57664,8,2,NY,40.78,-73.89,CT4,EC,312,7430,0.54,0.9,1.07,145.64,2.08,,GEN,1
8094,Astoria Energy II,CAP_GEN_P57664,57664,8,2,NY,40.78,-73.89,ST2,EC,228,7430,0.54,0.9,0.78,212.86,2.08,,GEN,1
8111,Goodsprings Waste He,CAP_GEN_P57684,57684,25,20,NV,35.8,-115.41,HR1,EC,6.5,8980,0.47,0.9,0.02,27.46,10,,GEN,5
8122,Cheyenne Prairie Gen,CAP_GEN_P57703,57703,24,19,WY,41.12,-104.72,01B,EC,94,7753,0.31,0.9,0.33,224.8,10,,GEN,5
8197,St Joseph Energy Cen,CAP_GEN_P57794,57794,11,5,IN,41.69,-86.48,CT2,EC,715,7050,0.77,0.9,2.34,744.28,10,,GEN,1
8232,Woodbridge Energy Ce,CAP_GEN_P57839,57839,10,2,NJ,40.51,-74.31,CT001,EC,726.3,7050,0.7,0.9,2.38,752.87,10,,GEN,1
8236,Wabash Valley Power,CAP_GEN_P57842,57842,4,5,IN,39.53,-87.42,1A,IG,138,11618,0.05,0.9,1.29,206.89,10,,GEN,1
8291,El Segundo Energy Ce,CAP_GEN_P57901,57901,22,23,CA,33.91,-118.42,5,EC,510,8647,0.15,0.9,2.05,9999,9999,,GEN,6
8331,Lodi Energy Center,CAP_GEN_P57978,57978,21,23,CA,38.08,-121.38,ST1,EC,257,7102,0.49,0.9,0.84,116.56,2.59,,GEN,6
8353,Panda Temple Power S,CAP_GEN_P58001,58001,1,18,TX,31.05,-97.31,CTG-1,EC,1524,7264,0.36,0.9,5.15,9999,9999,,GEN,2
8357,Panda Sherman Power,CAP_GEN_P58005,58005,1,18,TX,33.58,-96.61,CTG-2,EC,685,7216,0.45,0.9,2.3,9999,9999,,GEN,4
8397,Newark Energy Center,CAP_GEN_P58079,58079,10,2,NJ,40.7,-74.12,GT-2,EC,705,7050,0.69,0.9,2.31,736.64,10,,GEN,1
8465,Lee Combined Cycle P,CAP_GEN_P58215,58215,14,13,NC,35.37,-78.08,1C,EC,888,7326,0.75,0.9,3.02,167.63,2.11,,GEN,1
8479,Marshalltown Generat,CAP_GEN_P58236,58236,3,8,IA,42.04,-92.87,CTG1,EC,423,7050,0.45,0.9,1.38,502.18,10,,GEN,3
8481,Marshalltown Generat,CAP_GEN_P58236,58236,3,8,IA,42.04,-92.87,STG1,EC,239.5,7050,0.45,0.9,0.78,322.28,10,,GEN,3
9356,Gila River Power Blo,CAP_GEN_P59338,59338,20,21,AZ,32.97,-112.69,CTG1,EC,570,7276,0.33,0.9,1.92,629.34,10,,GEN,5
604,Indian River Generat,CAP_GEN_P594,594,10,10,DE,38.58,-75.23,4,B7,410,15079,0.5,0.9,5,798.77,7.41,,GEN,1
