"IGRP","PLANT_NAME","SITE_NAME","PLANT_CODE","EMM_REGION","FuelRegion","STATE","LAT","LON","UNIT_ID","ECPT","SCAP","HeatRate","CF","R_CO2","CO2_EMIS","CAP_COST","VAR_COST","ACTIVE","SOURCE_TYPE","HR_ADJ"
6535.00,"Morgan Energy Center","CAP_GEN_P55293",55293.00,16.00,17.00,"AL",34.64,-87.06,"CTG1","EC",749.00,8056.00,0.59,0.90,2.80,166.61,2.29,,"GEN",
6536.00,"Westbrook Energy Cen","CAP_GEN_P55294",55294.00,7.00,1.00,"ME",43.65,-70.37,"STG3","EC",534.80,7340.00,0.27,0.90,1.82,174.43,2.10,,"GEN",
6537.00,"Blythe Energy Inc","CAP_GEN_P55295",55295.00,22.00,23.00,"CA",33.61,-114.68,"CT1","EC",514.00,7402.00,0.43,0.90,1.77,144.29,2.11,,"GEN",
6564.00,"Dresden Energy Facil","CAP_GEN_P55350",55350.00,11.00,4.00,"OH",40.09,-82.02,"1","EC",540.00,7050.00,0.82,0.90,1.77,167.59,2.05,,"GEN",
6567.00,"Jack Fusco Energy Ce","CAP_GEN_P55357",55357.00,6.00,18.00,"TX",29.47,-95.62,"STG1","EC",525.00,7449.00,0.56,0.90,1.81,181.41,2.06,,"GEN",
6568.00,"Cottonwood Energy Pr","CAP_GEN_P55358",55358.00,6.00,18.00,"TX",30.25,-93.73,"CT1","EC",1145.20,7352.00,0.62,0.90,3.91,197.82,2.46,,"GEN",
6569.00,"Sugar Creek Power","CAP_GEN_P55364",55364.00,4.00,5.00,"IN",39.39,-87.51,"CT02","EC",549.00,7063.00,0.67,0.90,1.80,148.78,2.05,,"GEN",
6575.00,"Harquahala Generatin","CAP_GEN_P55372",55372.00,20.00,21.00,"AZ",33.47,-113.11,"CTG1","EC",1042.90,7137.00,0.14,0.90,3.46,223.72,2.42,,"GEN",
6576.00,"Astoria Energy","CAP_GEN_P55375",55375.00,8.00,2.00,"NY",40.78,-73.89,"CT2","EC",330.00,7297.00,0.60,0.90,1.12,9999.00,9999.00,,"GEN",
6577.00,"Astoria Energy","CAP_GEN_P55375",55375.00,8.00,2.00,"NY",40.78,-73.89,"ST1","EC",228.00,7297.00,0.60,0.90,0.77,9999.00,9999.00,,"GEN",
6579.00,"Union Power Station","CAP_GEN_P55380",55380.00,6.00,18.00,"AR",33.29,-92.58,"CTG1","EC",2015.60,7280.00,0.57,0.90,6.82,150.68,3.95,,"GEN",
6581.00,"Thomas A Smith Energ","CAP_GEN_P55382",55382.00,15.00,14.00,"GA",34.70,-84.91,"2GT2","EC",1344.00,7429.00,0.58,0.90,4.64,190.80,2.39,,"GEN",
6582.00,"Columbia Energy Cent","CAP_GEN_P55386",55386.00,14.00,13.00,"SC",33.87,-81.01,"CT1","EC",151.50,7050.00,0.51,0.90,0.49,155.67,2.29,,"GEN",
6583.00,"Columbia Energy Cent","CAP_GEN_P55386",55386.00,14.00,13.00,"SC",33.87,-81.01,"CT2","EC",151.50,7050.00,0.51,0.90,0.49,155.67,2.29,,"GEN",
6584.00,"Columbia Energy Cent","CAP_GEN_P55386",55386.00,14.00,13.00,"SC",33.87,-81.01,"ST1","EC",240.00,7050.00,0.51,0.90,0.78,108.56,2.29,,"GEN",
6587.00,"Metcalf Energy Cente","CAP_GEN_P55393",55393.00,21.00,23.00,"CA",37.22,-121.74,"CTG2","EC",546.10,7670.00,0.45,0.90,1.94,157.46,2.04,,"GEN",
6590.00,"Washington Energy Fa","CAP_GEN_P55397",55397.00,11.00,4.00,"OH",39.58,-81.65,"CT2","EC",661.00,7165.00,0.79,0.90,2.20,154.52,1.93,,"GEN",
6592.00,"Elk Hills Power LLC","CAP_GEN_P55400",55400.00,21.00,23.00,"CA",35.28,-119.47,"STG","EC",525.00,7150.00,0.80,0.90,1.74,194.23,2.04,,"GEN",
6595.00,"Carville Energy LLC","CAP_GEN_P55404",55404.00,6.00,18.00,"LA",30.22,-91.06,"CTG1","EC",521.00,8413.00,0.59,0.90,2.03,167.02,2.14,,"GEN",
6626.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"CT03","EC",166.49,7280.00,0.51,0.90,0.56,90.68,7.62,,"GEN",
6628.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"CT04","EC",166.49,7280.00,0.51,0.90,0.56,94.35,7.62,,"GEN",
6630.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"ST01","EC",134.39,7280.00,0.51,0.90,0.45,182.58,7.62,,"GEN",
6632.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"ST02","EC",134.39,7280.00,0.51,0.90,0.45,180.13,7.62,,"GEN",
6634.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"ST03","EC",133.49,7280.00,0.51,0.90,0.45,181.36,7.62,,"GEN",
6636.00,"Redbud Power Plant","CAP_GEN_P55463",55463.00,17.00,18.00,"OK",35.68,-97.22,"ST04","EC",133.49,7280.00,0.51,0.90,0.45,181.36,7.62,,"GEN",
6639.00,"Deer Park Energy Cen","CAP_GEN_P55464",55464.00,1.00,18.00,"TX",29.71,-95.13,"CTG2","EC",1133.00,10445.00,0.71,0.90,5.50,165.52,2.08,,"GEN",
6640.00,"Ouachita","CAP_GEN_P55467",55467.00,6.00,18.00,"LA",32.70,-92.06,"STG2","EC",719.20,7304.00,0.54,0.90,2.44,129.37,2.74,,"GEN",
6643.00,"Wygen 1","CAP_GEN_P55479",55479.00,24.00,19.00,"WY",44.28,-105.38,"0001","B7",84.99,12048.00,0.87,0.90,0.82,209.13,10.00,,"GEN",
6645.00,"Forney Energy Center","CAP_GEN_P55480",55480.00,1.00,18.00,"TX",32.75,-96.49,"ST1","EC",1770.00,7274.00,0.60,0.90,5.99,401.07,2.16,,"GEN",
6646.00,"Mesquite Generating","CAP_GEN_P55481",55481.00,20.00,21.00,"AZ",33.34,-112.86,"GT3","EC",624.00,7282.00,0.63,0.90,2.11,134.92,2.05,,"GEN",
6647.00,"Goldendale Generatin","CAP_GEN_P55482",55482.00,23.00,22.00,"WA",45.81,-120.83,"G2","EC",263.70,7050.00,0.64,0.90,0.86,134.51,2.76,,"GEN",
6653.00,"Kiamichi Energy Faci","CAP_GEN_P55501",55501.00,1.00,18.00,"OK",34.68,-95.93,"CTG1","EC",1229.52,7574.00,0.43,0.90,4.33,136.61,5.84,,"GEN",
6654.00,"Lawrenceburg Power_","CAP_GEN_P55502",55502.00,11.00,5.00,"IN",39.09,-84.86,"2100","EC",1190.00,7111.00,0.72,0.90,3.93,139.83,2.07,,"GEN",
6655.00,"Waterford Power_ LLC","CAP_GEN_P55503",55503.00,11.00,4.00,"OH",39.53,-81.71,"ST1","EC",866.00,7050.00,0.77,0.90,2.84,344.23,2.23,,"GEN",
6662.00,"Apex Generating Stat","CAP_GEN_P55514",55514.00,25.00,20.00,"NV",36.41,-114.96,"STG1","EC",524.40,7118.00,0.55,0.90,1.73,191.90,2.17,,"GEN",
6757.00,"Fremont Energy Cente","CAP_GEN_P55701",55701.00,11.00,4.00,"OH",41.37,-83.16,"CT01","EC",685.10,10027.00,0.43,0.90,3.19,158.08,2.01,,"GEN",
6758.00,"Choctaw County","CAP_GEN_P55706",55706.00,16.00,17.00,"MS",33.28,-89.42,"CTG1","EC",781.00,7050.00,0.62,0.90,2.56,156.22,2.24,,"GEN",
6760.00,"Allegheny Energy Uni","CAP_GEN_P55710",55710.00,11.00,3.00,"PA",40.54,-79.76,"UNT5","EC",509.00,7083.00,0.86,0.90,1.67,162.74,2.11,,"GEN",
6761.00,"Magnet Cove","CAP_GEN_P55714",55714.00,6.00,18.00,"AR",34.43,-92.83,"GT1","EC",641.50,7050.00,0.26,0.90,2.10,178.97,1.92,,"GEN",
6767.00,"Hanging Rock Energy","CAP_GEN_P55736",55736.00,11.00,4.00,"OH",38.57,-82.78,"1GT1","EC",1365.00,7154.00,0.75,0.90,4.54,190.92,2.38,,"GEN",
6774.00,"Los Esteros Critical","CAP_GEN_P55748",55748.00,21.00,23.00,"CA",37.42,-121.93,"CAG5","EC",306.10,8517.00,0.10,0.90,1.21,205.64,2.04,,"GEN",
6775.00,"Hardin Generator Pro","CAP_GEN_P55749",55749.00,23.00,19.00,"MT",45.75,-107.60,"UNT1","B7",107.00,13114.00,0.50,0.90,1.13,392.94,10.75,,"GEN",
6799.00,"Marcus Hook Energy L","CAP_GEN_P55801",55801.00,10.00,3.00,"PA",39.80,-75.42,"CT1A","EC",841.70,7459.00,0.68,0.90,2.92,182.13,2.23,,"GEN",
6810.00,"Frederickson Power L","CAP_GEN_P55818",55818.00,23.00,22.00,"WA",47.08,-122.36,"FICT","EC",245.98,7051.00,0.46,0.90,0.80,101.92,5.57,,"GEN",
6811.00,"Curtis H Stanton Ene","CAP_GEN_P55821",55821.00,2.00,15.00,"FL",28.48,-81.16,"A","EC",376.00,7398.00,0.32,0.90,1.29,136.29,9.67,,"GEN",
6812.00,"Curtis H Stanton Ene","CAP_GEN_P55821",55821.00,2.00,15.00,"FL",28.48,-81.16,"C","EC",280.99,7398.00,0.32,0.90,0.96,189.30,9.67,,"GEN",
6814.00,"Rocky Mountain Energ","CAP_GEN_P55835",55835.00,24.00,20.00,"CO",40.09,-104.59,"CTG2","EC",580.00,7848.00,0.45,0.90,2.11,133.80,1.96,,"GEN",
6816.00,"Silverhawk","CAP_GEN_P55841",55841.00,25.00,20.00,"NV",36.40,-114.96,"CT2","EC",560.00,7743.00,0.38,0.90,2.01,108.81,4.09,,"GEN",
6820.00,"Prairie State Genera","CAP_GEN_P55856",55856.00,4.00,5.00,"IL",38.27,-89.66,"PC1","C7",814.96,9459.00,0.79,0.90,6.23,1558.09,7.27,,"GEN",
6829.00,"Prairie State Genera","CAP_GEN_P55856",55856.00,4.00,5.00,"IL",38.27,-89.66,"PC2","C7",814.96,9470.00,0.83,0.90,6.24,7873.22,9999.00,,"GEN",
6847.00,"Jasper","CAP_GEN_P55927",55927.00,14.00,13.00,"SC",32.35,-81.12,"CT1","EC",478.00,7413.00,0.66,0.90,1.64,153.43,2.17,,"GEN",
6848.00,"Jasper","CAP_GEN_P55927",55927.00,14.00,13.00,"SC",32.35,-81.12,"ST1","EC",385.00,7413.00,0.66,0.90,1.32,380.68,2.17,,"GEN",
7458.00,"Bear Garden","CAP_GEN_P56807",56807.00,13.00,12.00,"VA",37.69,-78.28,"1A","EC",380.00,7050.00,0.65,0.90,1.24,146.71,1.98,,"GEN",
7459.00,"Bear Garden","CAP_GEN_P56807",56807.00,13.00,12.00,"VA",37.69,-78.28,"1C","EC",242.00,7050.00,0.65,0.90,0.79,225.85,1.98,,"GEN",
7460.00,"Virginia City Hybrid","CAP_GEN_P56808",56808.00,11.00,12.00,"VA",36.91,-82.33,"1","B3",610.00,10583.00,0.50,0.90,5.22,1002.24,7.04,,"GEN",
7479.00,"OREG 1 Inc","CAP_GEN_P56833",56833.00,19.00,19.00,"MT",48.21,-104.39,"CS10","EC",20.00,8977.00,0.73,0.90,0.08,9999.00,9999.00,,"GEN",
7490.00,"CPV St Charles Energ","CAP_GEN_P56846",56846.00,10.00,10.00,"MD",38.56,-76.89,"GTG2","EC",733.50,7123.00,0.61,0.90,2.43,758.32,10.00,,"GEN",
7521.00,"OREG 2 Inc","CAP_GEN_P56880",56880.00,19.00,19.00,"MT",48.21,-104.39,"CS12","EC",20.00,8992.00,0.62,0.90,0.08,9999.00,9999.00,,"GEN",
7564.00,"CPV Valley Energy Ce","CAP_GEN_P56940",56940.00,9.00,2.00,"NY",41.41,-74.43,"CTG1","EC",366.20,7050.00,0.63,0.90,1.20,449.46,10.00,,"GEN",
7565.00,"CPV Valley Energy Ce","CAP_GEN_P56940",56940.00,9.00,2.00,"NY",41.41,-74.43,"STG","EC",274.20,7050.00,0.63,0.90,0.89,358.64,10.00,,"GEN",
7586.00,"West Deptford Energy","CAP_GEN_P56963",56963.00,10.00,2.00,"NJ",39.84,-75.22,"E102","EC",734.10,7181.00,0.51,0.90,2.45,9999.00,9999.00,,"GEN",
7620.00,"Pueblo Airport Gener","CAP_GEN_P56998",56998.00,24.00,20.00,"CO",38.32,-104.52,"4","EC",188.00,8093.00,0.60,0.90,0.70,85.32,3.90,,"GEN",
7648.00,"Langley Gulch Power","CAP_GEN_P57028",57028.00,25.00,19.00,"ID",43.90,-116.82,"STG","EC",301.30,7050.00,0.55,0.90,0.98,161.28,2.61,,"GEN",
7656.00,"Ratcliffe","CAP_GEN_P57037",57037.00,15.00,17.00,"MS",32.65,-88.76,"1A","EC",675.60,7348.00,0.64,0.90,2.31,713.94,10.00,,"GEN",
7715.00,"OREG 4 Peetz","CAP_GEN_P57134",57134.00,24.00,20.00,"CO",40.99,-102.85,"1","EC",3.00,8988.00,0.44,0.90,0.01,9999.00,9999.00,,"GEN",
7738.00,"Glen Ullin Station 6","CAP_GEN_P57172",57172.00,3.00,7.00,"ND",46.82,-101.75,"1","EC",5.30,8983.00,0.89,0.90,0.02,9999.00,9999.00,,"GEN",
7744.00,"Cricket Valley Energ","CAP_GEN_P57185",57185.00,8.00,2.00,"NY",41.67,-73.58,"U002","EC",1016.10,7050.00,0.53,0.90,3.33,958.23,10.00,,"GEN",
7816.00,"OREG 3 Inc","CAP_GEN_P57281",57281.00,3.00,7.00,"MN",43.76,-94.75,"CS13","EC",3.30,8980.00,1.00,0.90,0.01,9999.00,9999.00,,"GEN",
7867.00,"Garrison Energy Cent","CAP_GEN_P57349",57349.00,10.00,10.00,"DE",39.18,-75.49,"STG2","EC",309.00,7100.00,0.39,0.90,1.02,393.87,10.00,,"GEN",
8496.00,"Brunswick County Pow","CAP_GEN_P58260",58260.00,13.00,12.00,"VA",36.76,-77.71,"CT03","EC",1371.10,7433.00,0.70,0.90,4.74,1178.55,10.00,,"GEN",
8619.00,"Hamilton Liberty","CAP_GEN_P58420",58420.00,10.00,3.00,"PA",41.76,-76.39,"GEN1","EC",765.00,7050.00,0.78,0.90,2.50,781.92,10.00,,"GEN",
8623.00,"Hamilton Patriot Gen","CAP_GEN_P58426",58426.00,10.00,3.00,"PA",41.18,-76.83,"GEN1","EC",795.00,7050.00,0.77,0.90,2.60,804.07,10.00,,"GEN",
8624.00,"Lansing BWL REO Town","CAP_GEN_P58427",58427.00,5.00,5.00,"MI",42.72,-84.55,"ST","EC",74.90,7050.00,0.81,0.90,0.24,190.80,10.00,,"GEN",
8669.00,"LEPA Unit No. 1","CAP_GEN_P58478",58478.00,6.00,18.00,"LA",29.69,-91.19,"LEPA2","EC",66.00,8284.00,0.44,0.90,0.25,173.86,10.00,,"GEN",
8692.00,"Carty Generating Sta","CAP_GEN_P58503",58503.00,23.00,22.00,"OR",45.69,-119.81,"GEN1","EC",416.30,7050.00,0.74,0.90,1.36,496.08,10.00,,"GEN",
8738.00,"Mesquite Generating","CAP_GEN_P58557",58557.00,20.00,21.00,"AZ",33.34,-112.86,"ST1","EC",620.30,7385.00,0.51,0.90,2.13,670.26,10.00,,"GEN",
8847.00,"L V Sutton Combined","CAP_GEN_P58697",58697.00,14.00,13.00,"NC",34.28,-77.98,"CA1","EC",266.00,7197.00,0.70,0.90,0.89,350.17,10.00,,"GEN",
8849.00,"L V Sutton Combined","CAP_GEN_P58697",58697.00,14.00,13.00,"NC",34.28,-77.98,"CT1","EC",341.00,7197.00,0.70,0.90,1.14,425.30,10.00,,"GEN",
8978.00,"Rentech Nitrogen Pas","CAP_GEN_P58870",58870.00,1.00,18.00,"TX",29.73,-95.19,"MG202","EC",14.00,8968.00,0.42,0.90,0.05,51.77,10.00,,"GEN",
73.00,"Platte","CAP_GEN_P59",59.00,19.00,8.00,"NE",40.85,-98.34,"1","C1",100.00,11763.00,0.50,0.90,0.95,389.93,10.79,,"GEN",
9085.00,"Potomac Energy Cente","CAP_GEN_P59004",59004.00,13.00,12.00,"VA",39.05,-77.54,"GEN3","EC",766.00,7050.00,0.69,0.90,2.51,782.67,10.00,,"GEN",
9155.00,"Holland Energy Park","CAP_GEN_P59093",59093.00,5.00,5.00,"MI",42.79,-86.09,"12","EC",127.10,7176.00,0.70,0.90,0.42,193.47,10.00,,"GEN",
9262.00,"Wildcat Point Genera","CAP_GEN_P59220",59220.00,10.00,10.00,"MD",39.71,-76.16,"CT1","EC",977.00,7125.00,0.35,0.90,3.23,932.04,10.00,,"GEN",
9347.00,"Kings Mountain Energ","CAP_GEN_P59325",59325.00,14.00,13.00,"NC",35.20,-81.36,"KMEC2","EC",486.00,7050.00,0.67,0.90,1.59,558.18,10.00,,"GEN",
9348.00,"Middletown Energy Ce","CAP_GEN_P59326",59326.00,11.00,4.00,"OH",39.46,-84.34,"MEC1","EC",463.10,7050.00,0.78,0.90,1.51,538.10,10.00,,"GEN",
3964.00,"White Bluff","CAP_GEN_P6009",6009.00,6.00,18.00,"AR",34.42,-92.14,"1","C1",817.67,10210.00,0.50,0.90,6.75,1553.14,7.23,,"GEN",
3969.00,"White Bluff","CAP_GEN_P6009",6009.00,6.00,18.00,"AR",34.42,-92.14,"2","C1",822.67,10081.00,0.50,0.90,6.70,1641.76,7.06,,"GEN",
10007.00,"Colorado Bend II","CAP_GEN_P60122",60122.00,1.00,18.00,"TX",29.28,-96.06,"CT7","EC",1142.70,7050.00,0.54,0.90,3.74,1040.24,10.00,,"GEN",
3983.00,"Newton","CAP_GEN_P6017",6017.00,4.00,5.00,"IL",38.93,-88.27,"1","CX",595.00,10638.00,0.59,0.90,5.11,2180.80,6.72,,"GEN",
3986.00,"East Bend","CAP_GEN_P6018",6018.00,11.00,16.00,"KY",38.90,-84.85,"2","C7",600.00,10931.00,0.57,0.90,5.30,1035.19,6.87,,"GEN",
3987.00,"W H Zimmer","CAP_GEN_P6019",6019.00,11.00,4.00,"OH",38.86,-84.22,"ST1","C7",1305.00,9744.00,0.52,0.90,10.28,2018.65,6.48,,"GEN",
609.00,"Brandon Shores","CAP_GEN_P602",602.00,10.00,10.00,"MD",39.18,-76.53,"1","B5",635.00,11848.00,0.50,0.90,6.08,1044.52,6.81,,"GEN",
611.00,"Brandon Shores","CAP_GEN_P602",602.00,10.00,10.00,"MD",39.18,-76.53,"2","B5",638.00,11635.00,0.50,0.90,6.00,1065.55,6.77,,"GEN",
3989.00,"Craig (CO)","CAP_GEN_P6021",6021.00,24.00,20.00,"CO",40.46,-107.59,"1","B3",426.99,10359.00,0.67,0.90,3.57,865.57,7.43,,"GEN",
3994.00,"Craig (CO)","CAP_GEN_P6021",6021.00,24.00,20.00,"CO",40.46,-107.59,"2","B5",409.99,10422.00,0.67,0.90,3.45,875.21,7.39,,"GEN",
3999.00,"Craig (CO)","CAP_GEN_P6021",6021.00,24.00,20.00,"CO",40.46,-107.59,"3","B7",448.00,10181.00,0.64,0.90,3.68,891.85,7.33,,"GEN",
4006.00,"Coal Creek","CAP_GEN_P6030",6030.00,3.00,7.00,"ND",47.37,-101.15,"1","C4",565.10,9958.00,0.91,0.90,4.55,1076.96,6.74,,"GEN",
4007.00,"Coal Creek","CAP_GEN_P6030",6030.00,3.00,7.00,"ND",47.37,-101.15,"2","C4",579.90,9910.00,0.87,0.90,4.64,1098.89,6.71,,"GEN",
10136.00,"Keys Energy Center","CAP_GEN_P60302",60302.00,10.00,10.00,"MD",38.69,-76.82,"11","EC",761.00,7104.00,0.71,0.90,2.51,778.95,10.00,,"GEN",
4013.00,"Belle River","CAP_GEN_P6034",6034.00,5.00,5.00,"MI",42.77,-82.49,"ST1","C1",634.99,10623.00,0.53,0.90,5.45,1118.10,6.65,,"GEN",
4015.00,"Belle River","CAP_GEN_P6034",6034.00,5.00,5.00,"MI",42.77,-82.49,"ST2","C1",634.99,10528.00,0.58,0.90,5.40,1137.62,6.61,,"GEN",
10174.00,"Okeechobee Clean Ene","CAP_GEN_P60345",60345.00,2.00,15.00,"FL",27.63,-80.79,"1ST","EC",1723.10,7050.00,0.60,0.90,5.65,1371.42,10.00,,"GEN",
10184.00,"South Field Energy","CAP_GEN_P60356",60356.00,11.00,4.00,"OH",40.63,-80.67,"SFCT1","EC",1210.40,6431.00,0.87,0.90,3.62,1082.46,10.00,,"GEN",
4087.00,"Nearman Creek","CAP_GEN_P6064",6064.00,18.00,9.00,"KS",39.16,-94.69,"1","HA",243.00,11165.00,0.50,0.90,2.19,625.73,8.60,,"GEN",
4090.00,"Iatan","CAP_GEN_P6065",6065.00,18.00,9.00,"MO",39.44,-94.98,"1","B5",703.00,9715.00,0.52,0.90,5.52,1496.76,7.35,,"GEN",
4099.00,"Iatan","CAP_GEN_P6065",6065.00,18.00,9.00,"MO",39.44,-94.98,"2","B5",876.98,9485.00,0.67,0.90,6.72,1575.35,7.19,,"GEN",
4104.00,"Jeffrey Energy Cente","CAP_GEN_P6068",6068.00,18.00,9.00,"KS",39.28,-96.11,"1","C7",669.59,11334.00,0.50,0.90,6.13,3070.75,7.27,,"GEN",
4113.00,"Jeffrey Energy Cente","CAP_GEN_P6068",6068.00,18.00,9.00,"KS",39.28,-96.11,"2","C4",671.69,11457.00,0.50,0.90,6.22,3109.73,7.23,,"GEN",
4122.00,"Jeffrey Energy Cente","CAP_GEN_P6068",6068.00,18.00,9.00,"KS",39.28,-96.11,"3","C4",669.29,11613.00,0.50,0.90,6.28,1524.04,7.35,,"GEN",
4128.00,"Trimble County","CAP_GEN_P6071",6071.00,16.00,16.00,"KY",38.58,-85.41,"1","B5",510.99,9962.00,0.71,0.90,4.11,945.50,7.15,,"GEN",
4132.00,"Trimble County","CAP_GEN_P6071",6071.00,16.00,16.00,"KY",38.58,-85.41,"2","B5",731.99,9688.00,0.74,0.90,5.73,1077.04,6.76,,"GEN",
4139.00,"Victor J Daniel Jr","CAP_GEN_P6073",6073.00,15.00,17.00,"MS",30.53,-88.55,"1","C4",502.00,11348.00,0.50,0.90,4.60,1926.17,7.09,,"GEN",
4143.00,"Victor J Daniel Jr","CAP_GEN_P6073",6073.00,15.00,17.00,"MS",30.53,-88.55,"2","C4",502.00,11329.00,0.50,0.90,4.59,1802.12,7.30,,"GEN",
4147.00,"Victor J Daniel Jr","CAP_GEN_P6073",6073.00,15.00,17.00,"MS",30.53,-88.55,"3ST","EC",1097.90,7050.00,0.84,0.90,3.60,167.59,2.14,,"GEN",
4154.00,"Colstrip","CAP_GEN_P6076",6076.00,23.00,19.00,"MT",45.88,-106.61,"3","H4",740.00,10838.00,0.73,0.90,6.48,1589.15,7.16,,"GEN",
4159.00,"Colstrip","CAP_GEN_P6076",6076.00,23.00,19.00,"MT",45.88,-106.61,"4","H4",740.00,10913.00,0.71,0.90,6.53,7873.22,9999.00,,"GEN",
10555.00,"Gila River Power Blo","CAP_GEN_P60768",60768.00,20.00,21.00,"AZ",32.97,-112.69,"CTG4","EC",515.00,7384.00,0.46,0.90,1.76,583.17,10.00,,"GEN",
4164.00,"Gerald Gentleman","CAP_GEN_P6077",6077.00,19.00,8.00,"NE",41.08,-101.14,"1","B1",665.00,10011.00,0.69,0.90,5.38,1125.18,6.64,,"GEN",
4165.00,"Gerald Gentleman","CAP_GEN_P6077",6077.00,19.00,8.00,"NE",41.08,-101.14,"2","B1",700.00,10048.00,0.61,0.90,5.68,1494.14,7.35,,"GEN",
4175.00,"Stony Brook","CAP_GEN_P6081",6081.00,7.00,1.00,"MA",42.19,-72.51,"CA1","EC",95.99,9687.00,0.02,0.90,0.43,108.69,7.35,,"GEN",
6663.00,"Fayette Energy Facil","CAP_GEN_P55516",55516.00,11.00,3.00,"PA",39.85,-79.91,"CTG1","EC",667.60,7055.00,0.79,0.90,2.19,155.73,1.92,,"GEN",
6665.00,"High Desert Power Pl","CAP_GEN_P55518",55518.00,22.00,23.00,"CA",34.59,-117.36,"CTG2","EC",804.10,7524.00,0.43,0.90,2.81,164.03,2.27,,"GEN",
6667.00,"York Energy Center","CAP_GEN_P55524",55524.00,10.00,3.00,"PA",39.73,-76.30,"CTG1","EC",1372.70,7332.00,0.62,0.90,4.68,109.69,1.97,,"GEN",
6675.00,"Hidalgo Energy Cente","CAP_GEN_P55545",55545.00,1.00,18.00,"TX",26.34,-98.17,"CTG1","EC",470.00,7493.00,0.55,0.90,1.63,117.73,4.26,,"GEN",
6729.00,"Perryville Power Sta","CAP_GEN_P55620",55620.00,6.00,18.00,"LA",32.69,-92.01,"CT-1","EC",526.30,7224.00,0.57,0.90,1.76,165.13,1.92,,"GEN",
6735.00,"Riverside Energy Cen","CAP_GEN_P55641",55641.00,3.00,6.00,"WI",42.58,-89.03,"CTG1","EC",552.70,7286.00,0.56,0.90,1.87,147.60,1.97,,"GEN",
6742.00,"Pastoria Energy Faci","CAP_GEN_P55656",55656.00,22.00,23.00,"CA",34.95,-118.84,"CT01","EC",780.00,7084.00,0.60,0.90,2.57,160.87,2.30,,"GEN",
6743.00,"Newington","CAP_GEN_P55661",55661.00,7.00,1.00,"NH",43.10,-70.80,"GT-1","EC",328.80,7495.00,0.23,0.90,1.14,144.07,2.10,,"GEN",
6744.00,"Newington","CAP_GEN_P55661",55661.00,7.00,1.00,"NH",43.10,-70.80,"ST","EC",231.70,7495.00,0.14,0.90,0.80,209.47,2.10,,"GEN",
6745.00,"Chehalis Generating","CAP_GEN_P55662",55662.00,23.00,22.00,"WA",46.62,-122.91,"CT2","EC",477.00,7465.00,0.49,0.90,1.65,156.40,2.14,,"GEN",
6746.00,"Harrison County Powe","CAP_GEN_P55664",55664.00,17.00,18.00,"TX",32.39,-94.43,"ST-1","EC",514.38,7325.00,0.50,0.90,1.75,130.76,6.21,,"GEN",
6747.00,"Lower Mount Bethel E","CAP_GEN_P55667",55667.00,10.00,3.00,"PA",40.80,-75.10,"G2","EC",601.60,7240.00,0.63,0.90,2.02,155.99,2.04,,"GEN",
6751.00,"Higgins Generating S","CAP_GEN_P55687",55687.00,25.00,20.00,"NV",35.61,-115.35,"A02","EC",550.00,7681.00,0.46,0.90,1.96,141.15,2.04,,"GEN",
6752.00,"Bethlehem Power Plan","CAP_GEN_P55690",55690.00,10.00,3.00,"PA",40.61,-75.31,"CTG3","EC",1134.00,8092.00,0.35,0.90,4.27,139.66,2.18,,"GEN",
6753.00,"Quantum Choctaw Powe","CAP_GEN_P55694",55694.00,16.00,17.00,"MS",33.37,-89.20,"CT1","EC",710.00,7153.00,0.48,0.90,2.36,222.89,2.37,,"GEN",
6756.00,"Mint Farm Generating","CAP_GEN_P55700",55700.00,23.00,22.00,"WA",46.13,-122.98,"CTG1","EC",270.00,7404.00,0.57,0.90,0.93,185.04,2.66,,"GEN",
8026.00,"Algonquin Power Sang","CAP_GEN_P57564",57564.00,21.00,23.00,"CA",36.68,-119.55,"CTG","EC",61.50,7300.00,0.21,0.90,0.20,136.20,5.23,,"GEN",
8093.00,"Astoria Energy II","CAP_GEN_P57664",57664.00,8.00,2.00,"NY",40.78,-73.89,"CT4","EC",312.00,7430.00,0.54,0.90,1.07,145.64,2.08,,"GEN",
8094.00,"Astoria Energy II","CAP_GEN_P57664",57664.00,8.00,2.00,"NY",40.78,-73.89,"ST2","EC",228.00,7430.00,0.54,0.90,0.78,212.86,2.08,,"GEN",
8111.00,"Goodsprings Waste He","CAP_GEN_P57684",57684.00,25.00,20.00,"NV",35.80,-115.41,"HR1","EC",6.50,8980.00,0.47,0.90,0.02,27.46,10.00,,"GEN",
8122.00,"Cheyenne Prairie Gen","CAP_GEN_P57703",57703.00,24.00,19.00,"WY",41.12,-104.72,"01B","EC",94.00,7753.00,0.31,0.90,0.33,224.80,10.00,,"GEN",
