PLANT_NAME,EMM_REGION,PLANT_CODE,STATE,LAT,LON,UID,IGRP,SUM_CAP,HEATRATE,CF,FuelRegion,GROUP,CCSROV,CCSF,CCSV,CCSHR,old22emm
Hardee Power Station,2,50949,FL,81.964,-27.636,GEN2,6144,70,9016,0.211,99,Gas,1108,0,4.14,11059.7,2
Hardee Power Station,2,50949,FL,81.964,-27.636,GEN3,6145,78,9016,0.211,99,Gas,1108,0,4.14,11059.7,2
Bellmeade Power Stat,13,50966,VA,77.432,-37.496,1,6151,95,8622,0.299,99,Gas,922.2,0,3.7,10472.7,16
Bellmeade Power Stat,13,50966,VA,77.432,-37.496,2,6151,95,8622,0.299,99,Gas,922.2,0,3.7,10472.7,16
Bellmeade Power Stat,13,50966,VA,77.432,-37.496,3,6152,77,9732,0.299,99,Gas,922.2,0,4.17,12156.8,16
Carr Street Generati,9,50978,NY,76.082,-43.061,GEN1,6158,33,8816,0.126,99,Gas,1391.3,0,5.29,10760.3,8
Carr Street Generati,9,50978,NY,76.082,-43.061,GEN2,6158,33,8816,0.126,99,Gas,1391.3,0,5.29,10760.3,8
Carr Street Generati,9,50978,NY,76.082,-43.061,GEN3,6158,22.5,8816,0.126,99,Gas,1391.3,0,5.29,10760.3,8
Ocean State Power,7,51030,RI,71.669,-42.01,GEN1,6164,71.2,8413,0.351,99,Gas,967.3,0,3.87,10165.9,5
Ocean State Power,7,51030,RI,71.669,-42.01,GEN2,6164,71.2,8413,0.351,99,Gas,967.3,0,3.87,10165.9,5
Ocean State Power,7,51030,RI,71.669,-42.01,GEN3,6165,76.2,8413,0.357,99,Gas,967.3,0,3.87,10165.9,5
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN1,6172,104.7,8348,0.557,99,Gas,860.6,0,3.45,10071.1,16
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN2,6172,104.7,8348,0.557,99,Gas,860.6,0,3.45,10071.1,16
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN3,6172,123,8348,0.557,99,Gas,860.6,0,3.45,10071.1,16
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN4,6172,104.7,8348,0.557,99,Gas,857.7,0,3.45,10071.1,16
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN5,6172,104.7,8348,0.557,99,Gas,857.7,0,3.45,10071.1,16
Doswell Energy Cente,13,52019,VA,77.446,-37.821,GEN6,6172,123,8348,0.557,99,Gas,857.7,0,3.45,10071.1,16
Nassau Energy Corp,8,52056,NY,73.589,-40.726,ST1,6185,12,10280,0.664,99,Gas,9999,0,0,13024.1,7
Texas City Power Pla,1,52088,TX,94.944,-29.379,GEN1,6191,139,12904,0.234,99,Gas,800.7,0,4.7,17543.9,1
Texas City Power Pla,1,52088,TX,94.944,-29.379,GEN2,6191,104,12904,0.234,99,Gas,800.7,0,4.7,17543.9,1
Texas City Power Pla,1,52088,TX,94.944,-29.379,GEN3,6191,104,12904,0.234,99,Gas,800.7,0,4.7,17543.9,1
Texas City Power Pla,1,52088,TX,94.944,-29.379,GEN4,6191,104,12904,0.234,99,Gas,800.7,0,4.7,17543.9,1
C R Wing Cogen Plant,1,52176,TX,101.422,-32.273,GEN1,6208,71,9375,0.092,99,Gas,1149.2,0,4.15,11604.8,1
C R Wing Cogen Plant,1,52176,TX,101.422,-32.273,GEN2,6208,71,9375,0.092,99,Gas,1149.2,0,4.15,11604.8,1
C R Wing Cogen Plant,1,52176,TX,101.422,-32.273,GEN3,6208,70,9375,0.092,99,Gas,1149.2,0,4.15,11604.8,1
Lockport Energy Asso,9,54041,NY,78.745,-43.162,GEN1,6221,42.6,8741,0.155,99,Gas,1176.8,0,4.13,10648.7,8
Lockport Energy Asso,9,54041,NY,78.745,-43.162,GEN4,6222,75.2,8741,0.155,99,Gas,3530.5,0,4.13,10648.7,8
Kennedy Internationa,8,54114,NY,73.778,-40.642,GEN1,6236,50.3,8785,0.641,99,Gas,1309.7,0,4.95,10714.1,6
Kennedy Internationa,8,54114,NY,73.778,-40.642,GEN2,6236,48.3,8785,0.641,99,Gas,1309.7,0,4.95,10714.1,6
Kennedy Internationa,8,54114,NY,73.778,-40.642,GEN3,6236,27.6,8785,0.641,99,Gas,1309.7,0,4.95,10714.1,6
Fortistar North Tona,9,54131,NY,78.854,-43.048,GEN1,6239,40.8,8545,0.078,99,Gas,1932.1,0,6.12,10359.3,8
Fortistar North Tona,9,54131,NY,78.854,-43.048,GEN2,6240,17,8545,0.078,99,Gas,1932.1,0,6.12,10359.3,8
Saguaro Power,20,54271,NV,115.012,-36.042,CTG1,6257,36,9664,0.838,99,Gas,1292.6,0,5.63,12050.9,19
Saguaro Power,20,54271,NV,115.012,-36.042,CTG2,6257,36,9664,0.838,99,Gas,1292.6,0,5.63,12050.9,19
Saguaro Power,20,54271,NV,115.012,-36.042,STG,6258,29,9664,0.838,99,Gas,1292.6,0,5.63,12050.9,19
Ocean State Power II,7,54324,RI,71.67,-42.01,GEN1,6273,71.2,8720,0.294,99,Gas,967.2,0,4.01,10617.6,5
Ocean State Power II,7,54324,RI,71.67,-42.01,GEN2,6273,71.2,8720,0.294,99,Gas,967.2,0,4.01,10617.6,5
Ocean State Power II,7,54324,RI,71.67,-42.01,GEN3,6274,76.2,8720,0.314,99,Gas,967.2,0,4.01,10617.6,5
Nevada Cogen Associa,20,54349,NV,114.878,-36.225,GTA,6281,21.7,9147,0.888,99,Gas,1602.6,0,5.43,11257.5,19
Nevada Cogen Associa,20,54349,NV,114.878,-36.225,GTB,6281,21.7,9147,0.888,99,Gas,1602.6,0,5.43,11257.5,19
Nevada Cogen Associa,20,54349,NV,114.878,-36.225,GTC,6281,21.7,9147,0.888,99,Gas,1602.6,0,5.43,11257.5,19
Nevada Cogen Associa,20,54349,NV,114.878,-36.225,STM,6281,28,9147,0.888,99,Gas,1602.6,0,5.43,11257.5,19
Nevada Cogen Assoc#1,20,54350,NV,114.921,-36.343,GTA,6282,21.7,8938,0.953,99,Gas,1588.2,0,5.11,10942.6,19
Nevada Cogen Assoc#1,20,54350,NV,114.921,-36.343,GTB,6282,21.7,8938,0.953,99,Gas,1588.2,0,5.11,10942.6,19
Nevada Cogen Assoc#1,20,54350,NV,114.921,-36.343,GTC,6282,21.7,8938,0.953,99,Gas,1588.2,0,5.11,10942.6,19
Nevada Cogen Assoc#1,20,54350,NV,114.921,-36.343,STM,6282,24,8938,0.953,99,Gas,1588.2,0,5.11,10942.6,19
Orange Cogeneration,2,54365,FL,81.825,-27.871,APC1,6284,43,8434,0.389,99,Gas,1179.2,0,4.91,10196.6,2
Orange Cogeneration,2,54365,FL,81.825,-27.871,APC2,6284,43,8434,0.389,99,Gas,1179.2,0,4.91,10196.6,2
Orange Cogeneration,2,54365,FL,81.825,-27.871,APC3,6284,24.6,8434,0.389,99,Gas,1179.2,0,4.91,10196.6,2
Quantum Lake Power L,2,54423,FL,81.676,-28.916,GT1,6296,48.5,8348,0,99,Gas,1479.6,0,4.44,10071.1,2
Quantum Lake Power L,2,54423,FL,81.676,-28.916,GT2,6296,48.5,8348,0,99,Gas,1479.6,0,4.44,10071.1,2
Quantum Lake Power L,2,54423,FL,81.676,-28.916,ST1,6297,24,8348,0,99,Gas,1479.6,0,4.44,10071.1,2
Quantum Pasco Power,2,54424,FL,82.189,-28.375,GT1,6299,48.5,9947,0.276,99,Gas,1483,0,5.27,12494.2,2
Quantum Pasco Power,2,54424,FL,82.189,-28.375,GT2,6299,48.5,9947,0.276,99,Gas,1483,0,5.27,12494.2,2
Quantum Pasco Power,2,54424,FL,82.189,-28.375,ST1,6300,24,9947,0.276,99,Gas,1483,0,5.27,12494.2,2
Mulberry Cogeneratio,2,54426,FL,81.878,-27.849,GT1,6301,76,9053,0.383,99,Gas,1241.5,0,5.08,11115.4,2
Mulberry Cogeneratio,2,54426,FL,81.878,-27.849,ST1,6302,37,9053,0.383,99,Gas,1241.5,0,5.08,11115.4,2
Orlando Cogen LP,2,54466,FL,81.412,-28.443,GEN1,6305,120,8293,0.902,99,Gas,3821.8,0,9.55,9991.2,2
Sumas Power Plant,23,54476,WA,122.273,-48.991,GEN1,6309,84.7,8283,0.523,99,Gas,1256.2,0,4.38,9976.7,21
Sumas Power Plant,23,54476,WA,122.273,-48.991,GEN2,6309,40.8,8283,0.523,99,Gas,1256.2,0,4.38,9976.7,21
Ferndale Generating,23,54537,WA,122.687,-48.829,CT1A,6315,86,7706,0.357,99,Gas,875.8,0,3.36,9151.4,21
Ferndale Generating,23,54537,WA,122.687,-48.829,CT1B,6315,86,7706,0.357,99,Gas,875.8,0,3.36,9151.4,21
Ferndale Generating,23,54537,WA,122.687,-48.829,ST1,6316,98,7706,0.357,99,Gas,875.8,0,3.36,9151.4,21
Sithe Independence S,9,54547,NY,76.451,-43.495,1,6321,139.4,7578,0.71,99,Gas,1343.6,0,5.73,8971.4,8
Sithe Independence S,9,54547,NY,76.451,-43.495,2,6321,139.4,7578,0.71,99,Gas,1343.6,0,5.73,8971.4,8
Sithe Independence S,9,54547,NY,76.451,-43.495,3,6321,151.7,7578,0.71,99,Gas,1343.6,0,5.73,8971.4,8
Sithe Independence S,9,54547,NY,76.451,-43.495,4,6321,151.7,7578,0.71,99,Gas,1385.4,0,5.84,8971.4,8
Sithe Independence S,9,54547,NY,76.451,-43.495,5,6321,176.6,7578,0.71,99,Gas,1427.2,0,5.94,8971.4,8
Sithe Independence S,9,54547,NY,76.451,-43.495,6,6321,178.6,7578,0.71,99,Gas,1427.2,0,5.94,8971.4,8
Jefferson Smurfit Sa,21,54561,CA,121.944,-37.368,ST-G,6327,6,10638,0.792,99,Gas,9999,0,0,13604.1,20
Saranac Facility,9,54574,NY,73.456,-44.713,GEN1,6332,80.2,9147,0.152,99,Gas,950.7,0,4,11257.5,8
Saranac Facility,9,54574,NY,73.456,-44.713,GEN2,6332,79.7,9147,0.152,99,Gas,950.7,0,4,11257.5,8
Saranac Facility,9,54574,NY,73.456,-44.713,GEN3,6332,86.4,9147,0.152,99,Gas,950.7,0,4,11257.5,8
Glenns Ferry Cogen F,25,54578,ID,115.294,-42.954,1001,6333,10.4,25000,0,99,Gas,9999,0,0,51270.5,21
Rupert Cogen Project,23,54579,ID,113.684,-42.606,1002,6334,10.4,11460,0.842,99,Gas,9999,0,0,14978,21
Tanner Street Genera,7,54586,MA,71.313,-42.632,TRENT,6336,58,8485,0.211,99,Gas,1509.2,0,5.34,10271.2,5
Tanner Street Genera,7,54586,MA,71.313,-42.632,VAX,6336,17,8485,0.211,99,Gas,1509.2,0,5.34,10271.2,5
Batavia Power Plant,9,54593,NY,78.159,-42.983,GEN2,6340,14.5,7414,0.105,99,Gas,9999,0,0,8742.5,8
NAEA Lakewood LLC,10,54640,NJ,74.169,-40.061,GEN1,6347,77.2,8417,0.549,99,Gas,1082,0,3.68,10171.7,9
NAEA Lakewood LLC,10,54640,NJ,74.169,-40.061,GEN2,6347,76.2,8417,0.549,99,Gas,1082,0,3.68,10171.7,9
NAEA Lakewood LLC,10,54640,NJ,74.169,-40.061,GEN3,6347,79.7,8417,0.549,99,Gas,1082,0,3.68,10171.7,9
Oyster Creek Unit VI,1,54676,TX,95.342,-28.98,G81,6363,73,11477,0.616,99,Gas,834.5,0,4.57,15007.1,1
Oyster Creek Unit VI,1,54676,TX,95.342,-28.98,G82,6363,73,11477,0.616,99,Gas,834.5,0,4.57,15007.1,1
Oyster Creek Unit VI,1,54676,TX,95.342,-28.98,G83,6363,73,11477,0.616,99,Gas,834.5,0,4.57,15007.1,1
Oyster Creek Unit VI,1,54676,TX,95.342,-28.98,G84,6363,160,11477,0.616,99,Gas,834.5,0,4.57,15007.1,1
York Cogen Facility,10,54693,PA,76.676,-39.986,GT#1,6375,7.3,9911,0.056,99,Gas,9999,0,0,12437.4,9
York Cogen Facility,10,54693,PA,76.676,-39.986,GT#2,6375,7.3,9911,0.056,99,Gas,9999,0,0,12437.4,9
York Cogen Facility,10,54693,PA,76.676,-39.986,GT#5,6375,7.3,9911,0.056,99,Gas,9999,0,0,12437.4,9
York Cogen Facility,10,54693,PA,76.676,-39.986,GT#6,6375,7.3,9911,0.056,99,Gas,9999,0,0,12437.4,9
York Cogen Facility,10,54693,PA,76.676,-39.986,ST#1,6375,8.4,9911,0.056,99,Gas,9999,0,0,12437.4,9
York Cogen Facility,10,54693,PA,76.676,-39.986,ST#2,6375,8.4,9911,0.056,99,Gas,9999,0,0,12437.4,9
Yuma Cogeneration As,20,54694,AZ,114.654,-32.729,GEN2,6376,17.1,9309,0.059,99,Gas,9999,0,0,11503.9,19
Goal Line LP,22,54749,CA,117.1,-33.119,STG,6393,9.4,8827,0.053,99,Gas,9999,0,0,10776.7,20
Hermiston Generating,23,54761,OR,119.37,-45.804,GEN2,6401,152,7666,0.574,99,Gas,1757.8,0,7.17,9095,21
Hermiston Generating,23,54761,OR,119.37,-45.804,GEN4,6401,152,7666,0.574,99,Gas,1757.8,0,7.17,9095,21
Grays Ferry Cogenera,10,54785,PA,75.188,-39.942,GEN1,6407,57,16116,0.626,99,Gas,1104.8,0,8.32,24064.8,9
Grays Ferry Cogenera,10,54785,PA,75.188,-39.942,GEN2,6407,113,16116,0.626,99,Gas,1104.8,0,8.32,24064.8,9
Milford Power LP,7,54805,MA,71.511,-42.129,GT-1,6410,107.9,8359,0.254,99,Gas,1136.3,0,4.28,10087.2,5
Johnson County,1,54817,TX,97.408,-32.399,GT-1,6414,163,8024,0.352,99,Gas,874.1,0,3.52,9603.3,1
Johnson County,1,54817,TX,97.408,-32.399,ST-1,6415,104,8024,0.352,99,Gas,874.1,0,3.52,9603.3,1
Brandywine Power Fac,10,54832,MD,76.868,-38.668,1,6416,78.6,8343,0.642,99,Gas,954.2,0,3.77,10063.9,9
Brandywine Power Fac,10,54832,MD,76.868,-38.668,2,6416,78.6,8343,0.642,99,Gas,954.2,0,3.77,10063.9,9
Brandywine Power Fac,10,54832,MD,76.868,-38.668,3,6416,72.8,8343,0.642,99,Gas,954.2,0,3.77,10063.9,9
Gordonsville Energy,13,54844,VA,78.204,-38.125,GOR1,6418,68.4,8458,0.446,99,Gas,1321.9,0,4.82,10231.7,16
Gordonsville Energy,13,54844,VA,78.204,-38.125,GOR2,6418,68.4,8458,0.446,99,Gas,1312.4,0,4.83,10231.7,16
Gordonsville Energy,13,54844,VA,78.204,-38.125,GOR3,6419,40.6,9947,0.446,99,Gas,1321.9,0,5.66,12494.2,16
Gordonsville Energy,13,54844,VA,78.204,-38.125,GOR4,6419,40.6,9947,0.446,99,Gas,1312.4,0,5.68,12494.2,16
Brooklyn Navy Yard C,8,54914,NY,73.976,-40.699,1,6437,90,10330,0.818,99,Gas,1277,0,5.43,13104.5,6
Brooklyn Navy Yard C,8,54914,NY,73.976,-40.699,2,6437,90,10330,0.818,99,Gas,1245.6,0,5.45,13104.5,6
Brooklyn Navy Yard C,8,54914,NY,73.976,-40.699,3,6438,35.001,10330,0.818,99,Gas,1277,0,5.43,13104.5,6
Brooklyn Navy Yard C,8,54914,NY,73.976,-40.699,4,6438,35.001,10330,0.818,99,Gas,1245.6,0,5.45,13104.5,6
Michigan Power LP,5,54915,MI,86.425,-43.938,G001,6439,58,9294,0.874,99,Gas,1182.7,0,4.58,11481,10
Michigan Power LP,5,54915,MI,86.425,-43.938,G101,6439,70,9294,0.874,99,Gas,1182.7,0,4.58,11481,10
LSP-Cottage Grove LP,3,55010,MN,92.912,-44.796,CTG1,6466,154,9155,0.097,99,Gas,852.2,0,4.18,11269.6,4
LSP-Cottage Grove LP,3,55010,MN,92.912,-44.796,STG1,6467,97,9155,0.097,99,Gas,852.2,0,4.18,11269.6,4
LSP-Whitewater LP,3,55011,WI,88.73,-42.855,CTG1,6468,162,8000,0.267,99,Gas,860.7,0,3.58,9569,11
LSP-Whitewater LP,3,55011,WI,88.73,-42.855,STG1,6469,99,8000,0.267,99,Gas,860.7,0,3.58,9569,11
Dighton Power Plant,7,55026,MA,71.124,-41.831,UNT1,6472,164.2,7859,0.553,99,Gas,1128.3,0,4.09,9367.9,5
Mid-Georgia Cogenera,15,55040,GA,83.604,-32.486,CT1,6475,101.5,8348,0.087,99,Gas,814.7,0,3.51,10071.1,14
Mid-Georgia Cogenera,15,55040,GA,83.604,-32.486,CT2,6475,101.5,8348,0.087,99,Gas,814.7,0,3.51,10071.1,14
Mid-Georgia Cogenera,15,55040,GA,83.604,-32.486,ST1,6475,100,8348,0.087,99,Gas,814.7,0,3.51,10071.1,14
Berkshire Power,7,55041,MA,72.648,-42.048,GEN2,6476,229.3,7140,0.502,99,Gas,898,0,3.32,8364,5
Bridgeport Energy Pr,7,55042,CT,73.184,-41.169,GEN1,6477,164,7147,0.649,99,Gas,667.8,0,2.8,8373.6,5
Bridgeport Energy Pr,7,55042,CT,73.184,-41.169,GEN2,6477,164,7147,0.649,99,Gas,667.8,0,2.8,8373.6,5
Bridgeport Energy Pr,7,55042,CT,73.184,-41.169,GEN3,6477,164,7147,0.649,99,Gas,667.8,0,2.8,8373.6,5
Cherokee County Coge,14,55043,SC,81.613,-35.073,GT1,6478,51,9706,0.624,99,Gas,1481.9,0,5.72,12116.3,16
Cherokee County Coge,14,55043,SC,81.613,-35.073,ST1,6478,35,9706,0.624,99,Gas,1481.9,0,5.72,12116.3,16
Pasadena Cogeneratio,1,55047,TX,95.176,-29.725,CTG1,6479,155,7784,0.708,99,Gas,946.2,0,3.73,9261.6,1
Pasadena Cogeneratio,1,55047,TX,95.176,-29.725,CTG2,6479,165,7784,0.708,99,Gas,946.2,0,3.73,9261.6,1
Pasadena Cogeneratio,1,55047,TX,95.176,-29.725,CTG3,6479,165,7784,0.708,99,Gas,691.4,0,2.9,9261.6,1
Pasadena Cogeneratio,1,55047,TX,95.176,-29.725,STG1,6479,60,7784,0.708,99,Gas,946.2,0,3.73,9261.6,1
Pasadena Cogeneratio,1,55047,TX,95.176,-29.725,STG2,6479,165,7784,0.708,99,Gas,691.4,0,2.9,9261.6,1
Tiverton Power Plant,7,55048,RI,71.171,-41.642,UNT1,6480,159.4,7050,0.559,99,Gas,871.4,0,3.29,8240.7,5
Tiverton Power Plant,7,55048,RI,71.171,-41.642,UNT2,6480,90.6,7050,0.559,99,Gas,871.4,0,3.29,8240.7,5
Tenaska Frontier Gen,1,55062,TX,95.918,-30.592,GTG1,6485,155.002,7077,0.502,99,Gas,684.8,0,2.7,8277.7,1
Tenaska Frontier Gen,1,55062,TX,95.918,-30.592,GTG2,6485,155.002,7077,0.502,99,Gas,684.8,0,2.7,8277.7,1
Tenaska Frontier Gen,1,55062,TX,95.918,-30.592,GTG3,6485,155.002,7077,0.502,99,Gas,684.8,0,2.7,8277.7,1
Tenaska Frontier Gen,1,55062,TX,95.918,-30.592,STG1,6486,395.002,7077,0.502,99,Gas,1369.6,0,5.41,8277.7,1
Batesville Generatio,16,55063,MS,89.928,-34.336,CTG1,6487,176,7252,0.329,99,Gas,824.8,0,3.17,8518.1,15
Batesville Generatio,16,55063,MS,89.928,-34.336,CTG2,6487,176,7252,0.329,99,Gas,839.2,0,3.15,8518.1,15
Batesville Generatio,16,55063,MS,89.928,-34.336,CTG3,6487,176,7252,0.329,99,Gas,831.5,0,3.16,8518.1,15
Batesville Generatio,16,55063,MS,89.928,-34.336,STG1,6487,110,7252,0.329,99,Gas,824.8,0,3.17,8518.1,15
Batesville Generatio,16,55063,MS,89.928,-34.336,STG2,6487,110,7252,0.329,99,Gas,839.2,0,3.15,8518.1,15
Batesville Generatio,16,55063,MS,89.928,-34.336,STG3,6487,110,7252,0.329,99,Gas,831.5,0,3.16,8518.1,15
Mustang Station,17,55065,TX,102.742,-32.973,GEN1,6489,159,7706,0.463,99,Gas,1373.2,0,5.8,9151.4,18
Mustang Station,17,55065,TX,102.742,-32.973,GEN2,6489,159,7706,0.463,99,Gas,1373.2,0,5.8,9151.4,18
Mustang Station,17,55065,TX,102.742,-32.973,GEN3,6489,161,7706,0.463,99,Gas,1373.2,0,5.8,9151.4,18
Maine Independence S,7,55068,ME,68.709,-44.824,GEN1,6492,155.7,7391,0.214,99,Gas,656.9,0,2.82,8710.5,5
Maine Independence S,7,55068,ME,68.709,-44.824,GEN2,6492,156.7,7391,0.214,99,Gas,656.9,0,2.82,8710.5,5
Maine Independence S,7,55068,ME,68.709,-44.824,GEN3,6492,177.6,7391,0.214,99,Gas,656.9,0,2.82,8710.5,5
Pine Bluff Energy Ce,6,55075,AR,91.903,-34.218,CT01,6494,145,9758,0.703,99,Gas,946.8,0,4.82,12197.4,12
Pine Bluff Energy Ce,6,55075,AR,91.903,-34.218,ST01,6494,47,9758,0.703,99,Gas,946.8,0,4.82,12197.4,12
Desert Star Energy C,22,55077,NV,114.994,-35.789,ED01,6496,150,7386,0.567,99,Gas,700.6,0,2.92,8703.5,19
Desert Star Energy C,22,55077,NV,114.994,-35.789,ED02,6496,150,7386,0.567,99,Gas,700.6,0,2.92,8703.5,19
Desert Star Energy C,22,55077,NV,114.994,-35.789,ED03,6496,150,7386,0.567,99,Gas,700.6,0,2.92,8703.5,19
Millennium Power,7,55079,MA,72.015,-42.112,CT01,6497,214.8,7236,0.668,99,Gas,770.3,0,3.08,8496,5
Millennium Power,7,55079,MA,72.015,-42.112,ST01,6498,120.1,7236,0.627,99,Gas,770.3,0,3.08,8496,5
Crockett Cogen Proje,21,55084,CA,122.216,-38.057,GE1,6501,247.4,8728,0.771,99,Gas,2120.5,0,7.94,10629.5,20
Gregory Power Facili,1,55086,TX,97.258,-27.889,GT1A,6502,141,11368,0.783,99,Gas,741.8,0,4.67,14821.3,1
Gregory Power Facili,1,55086,TX,97.258,-27.889,GT1B,6502,140,11368,0.783,99,Gas,741.8,0,4.67,14821.3,1
Gregory Power Facili,1,55086,TX,97.258,-27.889,STG,6502,85,11368,0.783,99,Gas,741.8,0,4.67,14821.3,1
Zeeland Generating S,5,55087,MI,85.998,-42.821,2A,6504,157,7465,0.433,99,Gas,635.6,0,2.79,8813.5,10
Zeeland Generating S,5,55087,MI,85.998,-42.821,2B,6504,157,7465,0.433,99,Gas,635.6,0,2.79,8813.5,10
Zeeland Generating S,5,55087,MI,85.998,-42.821,2C,6504,213,7465,0.433,99,Gas,635.6,0,2.79,8813.5,10
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK1,6508,249,7715,0.392,99,Gas,938,0,3.72,9164.1,1
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK2,6508,249,7711,0.368,99,Gas,938,0,3.72,9158.4,1
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK3,6508,240,7727,0.417,99,Gas,938,0,3.73,9181,1
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK4,6508,246,7716,0.416,99,Gas,938,0,3.72,9165.5,1
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK5,6508,247,7716,0.449,99,Gas,938.6,0,3.65,9165.5,1
Midlothian Energy Fa,1,55091,TX,97.054,-32.43,STK6,6508,252,7703,0.442,99,Gas,939.5,0,3.64,9147.1,1
Portside Energy,4,55096,IN,87.173,-41.632,ST,6511,19,11952,0.575,99,Gas,9999,0,0,15829.7,11
Lamar Power Project,1,55097,TX,95.59,-33.631,CTG1,6512,150.2,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Lamar Power Project,1,55097,TX,95.59,-33.631,CTG2,6512,150.2,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Lamar Power Project,1,55097,TX,95.59,-33.631,CTG3,6512,158.2,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Lamar Power Project,1,55097,TX,95.59,-33.631,CTG4,6512,158.2,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Lamar Power Project,1,55097,TX,95.59,-33.631,STG1,6512,200.6,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Lamar Power Project,1,55097,TX,95.59,-33.631,STG2,6512,200.6,7466,0.557,99,Gas,651.3,0,2.83,8814.9,1
Frontera Energy Cent,1,55098,TX,98.399,-26.208,GEN1,6513,177,7255,0.631,99,Gas,695.6,0,2.74,8522.2,1
Frontera Energy Cent,1,55098,TX,98.399,-26.208,GEN2,6513,177,7255,0.631,99,Gas,695.6,0,2.74,8522.2,1
Frontera Energy Cent,1,55098,TX,98.399,-26.208,GEN3,6513,181,7255,0.631,99,Gas,695.6,0,2.74,8522.2,1
"Rumford Power, Inc",7,55100,ME,70.522,-44.53,UNT1,6515,164,7759,0.146,99,Gas,852,0,3.53,9226.2,5
"Rumford Power, Inc",7,55100,ME,70.522,-44.53,UNT2,6515,90,7759,0.146,99,Gas,852,0,3.53,9226.2,5
Klamath Cogeneration,23,55103,OR,121.811,-42.174,CT1,6518,155,7352,0.588,99,Gas,675.1,0,2.82,8656.4,21
Klamath Cogeneration,23,55103,OR,121.811,-42.174,CT2,6518,155,7352,0.588,99,Gas,675.1,0,2.82,8656.4,21
Klamath Cogeneration,23,55103,OR,121.811,-42.174,ST1,6518,180,7352,0.588,99,Gas,675.1,0,2.82,8656.4,21
Sabine Cogen,6,55104,TX,93.771,-30.044,STG,6519,22.5,12522,0.753,99,Gas,9999,0,0,16845.3,12
Rhode Island State E,7,55107,RI,71.519,-41.802,CTG1,6520,160.5,7185,0.442,99,Gas,633.7,0,2.7,8425.8,5
Rhode Island State E,7,55107,RI,71.519,-41.802,CTG2,6520,160.5,7185,0.442,99,Gas,633.7,0,2.7,8425.8,5
Rhode Island State E,7,55107,RI,71.519,-41.802,STG1,6520,218,7185,0.442,99,Gas,633.7,0,2.7,8425.8,5
Sutter Energy Center,21,55112,CA,121.696,-39.053,CT01,6539,175,7718,0.24,99,Gas,653.9,0,2.94,9168.3,20
Sutter Energy Center,21,55112,CA,121.696,-39.053,CT02,6539,175,7718,0.24,99,Gas,653.9,0,2.94,9168.3,20
Sutter Energy Center,21,55112,CA,121.696,-39.053,ST01,6539,180,7718,0.24,99,Gas,653.9,0,2.94,9168.3,20
Magic Valley Generat,1,55123,TX,98.19,-26.34,CTG1,6541,221,7318,0.598,99,Gas,738.6,0,3.02,8609.3,1
Magic Valley Generat,1,55123,TX,98.19,-26.34,CTG2,6541,221,7318,0.598,99,Gas,738.6,0,3.02,8609.3,1
Magic Valley Generat,1,55123,TX,98.19,-26.34,STG,6541,240,7318,0.598,99,Gas,738.6,0,3.02,8609.3,1
Griffith Energy LLC,20,55124,AZ,114.133,-35.054,CTG1,6542,147,7357,0.38,99,Gas,619.6,0,2.7,8663.3,19
Griffith Energy LLC,20,55124,AZ,114.133,-35.054,CTG2,6542,147,7357,0.38,99,Gas,619.6,0,2.7,8663.3,19
Griffith Energy LLC,20,55124,AZ,114.133,-35.054,STG,6542,276,7357,0.38,99,Gas,619.6,0,2.7,8663.3,19
Milford Power Projec,7,55126,CT,73.1,-41.224,CA01,6544,253.6,7412,0.762,99,Gas,838,0,3.4,8739.7,5
Milford Power Projec,7,55126,CT,73.1,-41.224,CA02,6544,253.1,7416,0.755,99,Gas,848.6,0,3.38,8745.2,5
Desert Basin,20,55129,AZ,111.789,-32.904,CTG1,6547,162,7392,0.232,99,Gas,842.5,0,3.08,8711.9,19
Desert Basin,20,55129,AZ,111.789,-32.904,CTG2,6547,162,7392,0.232,99,Gas,842.5,0,3.08,8711.9,19
Desert Basin,20,55129,AZ,111.789,-32.904,STG,6547,253,7392,0.232,99,Gas,842.5,0,3.08,8711.9,19
Kendall County Gener,12,55131,IL,88.258,-41.48,CTG1,6548,160,7306,0.354,99,Gas,829,0,3.19,8592.7,11
Kendall County Gener,12,55131,IL,88.258,-41.48,CTG2,6548,160,7306,0.354,99,Gas,833.1,0,3.18,8592.7,11
